aprobacion_presidencial,tendencia,word,n
Desaprueba,Centro Izquierda / Izquierda,salario,0.85108
Desaprueba,Centro Izquierda / Izquierda,salieron,0.85108
Desaprueba,Centro Izquierda / Izquierda,solcioan,0.85108
Desaprueba,Centro Izquierda / Izquierda,sucedió,0.85108
Desaprueba,Centro Izquierda / Izquierda,unidos,0.85108
Desaprueba,Centro Izquierda / Izquierda,vs,0.85108
Desaprueba,Centro Izquierda / Izquierda,aspecto,0.85085
Desaprueba,Centro Izquierda / Izquierda,desatinado,0.85085
Desaprueba,Centro Izquierda / Izquierda,intendencia,0.85085
Desaprueba,Centro Izquierda / Izquierda,socioneconimico,0.85085
Desaprueba,Centro Derecha / Derecha,apensionados,0.85034
Desaprueba,Centro Derecha / Derecha,credito,0.85034
Desaprueba,Centro Derecha / Derecha,etica,0.85034
Desaprueba,Centro Derecha / Derecha,fiscal,0.85034
Desaprueba,Centro Derecha / Derecha,incapie,0.85034
Desaprueba,Centro Derecha / Derecha,moral,0.85034
Desaprueba,Centro Derecha / Derecha,pagando,0.85034
Desaprueba,Centro Derecha / Derecha,pensamos,0.85034
Desaprueba,Centro Derecha / Derecha,preocupado,0.85034
Desaprueba,Centro Derecha / Derecha,ves,0.85034
Desaprueba,Centro Izquierda / Izquierda,bienesta,0.84643
Desaprueba,Centro Izquierda / Izquierda,errado,0.84643
Desaprueba,Centro Derecha / Derecha,candidato,0.84547
Desaprueba,Centro Derecha / Derecha,colusion,0.84547
Desaprueba,Centro Derecha / Derecha,cxhaqueta,0.84547
Desaprueba,Centro Derecha / Derecha,derechista,0.84547
Desaprueba,Centro Derecha / Derecha,municipalidades,0.84547
Desaprueba,Centro Derecha / Derecha,posturas,0.84547
Desaprueba,Centro Derecha / Derecha,reperesntado,0.84547
Desaprueba,Centro Derecha / Derecha,vuelta,0.84547
Desaprueba,Centro Izquierda / Izquierda,caido,0.84475
Desaprueba,Centro Izquierda / Izquierda,distribucion,0.84475
Desaprueba,Centro Izquierda / Izquierda,esperanza,0.84475
Desaprueba,Centro Izquierda / Izquierda,fosis,0.84475
Desaprueba,Centro Izquierda / Izquierda,ganacias,0.84475
Desaprueba,Centro Izquierda / Izquierda,narcotrafico,0.84475
Desaprueba,Centro Izquierda / Izquierda,ostular,0.84475
Desaprueba,Centro Izquierda / Izquierda,pequeños,0.84475
Desaprueba,Centro Izquierda / Izquierda,rn,0.84475
Desaprueba,Centro Izquierda / Izquierda,udi,0.84475
Desaprueba,Centro Izquierda / Izquierda,accionistas,0.84287
Desaprueba,Centro Izquierda / Izquierda,notarios,0.84287
Desaprueba,Centro Izquierda / Izquierda,socios,0.84287
Desaprueba,Centro Izquierda / Izquierda,tramita,0.84287
Desaprueba,Centro Derecha / Derecha,electoral,0.84098
Desaprueba,Centro Izquierda / Izquierda,8.7,0.84026
Desaprueba,Centro Izquierda / Izquierda,acceso,0.84026
Desaprueba,Centro Izquierda / Izquierda,anteriormente,0.84026
Desaprueba,Centro Izquierda / Izquierda,canavis,0.84026
Desaprueba,Centro Izquierda / Izquierda,errónea,0.84026
Desaprueba,Centro Izquierda / Izquierda,gabinet,0.84026
Desaprueba,Centro Izquierda / Izquierda,géneros,0.84026
Desaprueba,Centro Izquierda / Izquierda,ignorancia,0.84026
Desaprueba,Centro Izquierda / Izquierda,mencionados,0.84026
Desaprueba,Centro Izquierda / Izquierda,omitido,0.84026
Desaprueba,Centro Izquierda / Izquierda,perjudicado,0.84026
Desaprueba,Centro Izquierda / Izquierda,porcentaje,0.84026
Desaprueba,Centro Izquierda / Izquierda,propiedades,0.84026
Desaprueba,Centro Izquierda / Izquierda,selección,0.84026
Desaprueba,Centro Izquierda / Izquierda,validacion,0.84026
Desaprueba,Centro Izquierda / Izquierda,apresuradas,0.83884
Desaprueba,Centro Izquierda / Izquierda,demasiadas,0.83884
Desaprueba,Centro Izquierda / Izquierda,oscuras,0.83884
Desaprueba,Centro Izquierda / Izquierda,populistas,0.83884
Desaprueba,Centro Izquierda / Izquierda,prodeuce,0.83884
Desaprueba,Centro Izquierda / Izquierda,demagogia,0.836
Desaprueba,Centro Izquierda / Izquierda,efectos,0.836
Desaprueba,Centro Izquierda / Izquierda,cabida,0.83462
Desaprueba,Centro Izquierda / Izquierda,catástrofe,0.83462
Desaprueba,Centro Izquierda / Izquierda,declarar,0.83462
Desaprueba,Centro Izquierda / Izquierda,enfermándose,0.83462
Desaprueba,Centro Izquierda / Izquierda,escuchar,0.83462
Desaprueba,Centro Izquierda / Izquierda,futuro,0.83462
Desaprueba,Centro Izquierda / Izquierda,liberan,0.83462
Desaprueba,Centro Izquierda / Izquierda,pasar,0.83462
Desaprueba,Centro Izquierda / Izquierda,reclaman,0.83462
Desaprueba,Centro Izquierda / Izquierda,sirve,0.83462
Desaprueba,Centro Izquierda / Izquierda,solución,0.83462
Desaprueba,Centro Izquierda / Izquierda,suelos,0.83462
Desaprueba,Centro Izquierda / Izquierda,tomar,0.83462
Desaprueba,Centro Izquierda / Izquierda,descontiado,0.83262
Desaprueba,Centro Izquierda / Izquierda,filo,0.83262
Desaprueba,Centro Izquierda / Izquierda,ocaciones,0.83262
Desaprueba,Centro Izquierda / Izquierda,venian,0.83262
Desaprueba,Centro Derecha / Derecha,ofreció,0.83218
Desaprueba,Centro Derecha / Derecha,litio,0.83076
Desaprueba,Centro Derecha / Derecha,pùblicas,0.83076
Desaprueba,Centro Derecha / Derecha,semane,0.83076
Desaprueba,Centro Derecha / Derecha,simplemte,0.83076
Desaprueba,Centro Izquierda / Izquierda,40,0.82673
Desaprueba,Centro Izquierda / Izquierda,causas,0.82673
Desaprueba,Centro Izquierda / Izquierda,dandole,0.82673
Desaprueba,Centro Izquierda / Izquierda,llevan,0.82673
Desaprueba,Centro Izquierda / Izquierda,mantiene,0.82673
Desaprueba,Centro Izquierda / Izquierda,nespotismo,0.82673
Desaprueba,Centro Izquierda / Izquierda,regimen,0.82673
Desaprueba,Centro Izquierda / Izquierda,200,0.8244
Desaprueba,Centro Izquierda / Izquierda,750,0.8244
Desaprueba,Centro Izquierda / Izquierda,950,0.8244
Desaprueba,Centro Izquierda / Izquierda,creia,0.8244
Desaprueba,Centro Izquierda / Izquierda,dificil,0.8244
Desaprueba,Centro Izquierda / Izquierda,marido,0.8244
Desaprueba,Centro Izquierda / Izquierda,osea,0.8244
Desaprueba,Centro Izquierda / Izquierda,podian,0.8244
Desaprueba,Centro Izquierda / Izquierda,postular,0.8244
Desaprueba,Centro,areas,0.82429
Desaprueba,Centro,contradicciones,0.82429
Desaprueba,Centro,definiciones,0.82429
Desaprueba,Centro,reactivos,0.82429
Desaprueba,Centro Derecha / Derecha,alumnos,0.8236
Desaprueba,Centro Derecha / Derecha,aprobadas,0.8236
Desaprueba,Centro Derecha / Derecha,combate,0.8236
Desaprueba,Centro Derecha / Derecha,elimiar,0.8236
Desaprueba,Centro Derecha / Derecha,eliminar,0.8236
Desaprueba,Centro Derecha / Derecha,firmado,0.8236
Desaprueba,Centro Derecha / Derecha,matricula,0.8236
Desaprueba,Centro Derecha / Derecha,pesima,0.8236
Desaprueba,Centro Derecha / Derecha,pesimo,0.8236
Desaprueba,Centro Derecha / Derecha,raiz,0.8236
Desaprueba,Centro Derecha / Derecha,saco,0.8236
Desaprueba,Centro Derecha / Derecha,sirven,0.8236
Desaprueba,Centro Derecha / Derecha,tipo,0.8236
Desaprueba,Centro Izquierda / Izquierda,coalision,0.8236
Desaprueba,Centro Izquierda / Izquierda,consistente,0.8236
Desaprueba,Centro Derecha / Derecha,carabineros,0.8235
Desaprueba,Centro Derecha / Derecha,corrupcion,0.8235
Desaprueba,Centro Derecha / Derecha,gremios,0.8235
Desaprueba,Centro Izquierda / Izquierda,bajan,0.8165
Desaprueba,Centro Izquierda / Izquierda,canasta,0.8165
Desaprueba,Centro Izquierda / Izquierda,cemento,0.8165
Desaprueba,Centro Izquierda / Izquierda,dolar,0.8165
Desaprueba,Centro Izquierda / Izquierda,genral,0.8165
Desaprueba,Centro Izquierda / Izquierda,inflacion,0.8165
Desaprueba,Centro Izquierda / Izquierda,kilo,0.8165
Desaprueba,Centro Izquierda / Izquierda,ponerle,0.8165
Desaprueba,Centro Izquierda / Izquierda,producto,0.8165
Desaprueba,Centro Izquierda / Izquierda,sosteniendo,0.8165
Desaprueba,Centro Izquierda / Izquierda,ajuste,0.81483
Desaprueba,Centro Izquierda / Izquierda,apresurado,0.81483
Desaprueba,Centro Izquierda / Izquierda,desinflando,0.81483
Desaprueba,Centro Izquierda / Izquierda,farsante,0.81483
Desaprueba,Centro Izquierda / Izquierda,hospitales,0.81483
Desaprueba,Centro Izquierda / Izquierda,mínimo,0.81483
Desaprueba,Centro Izquierda / Izquierda,párte,0.81483
Desaprueba,Centro Izquierda / Izquierda,probres,0.81483
Desaprueba,Centro Izquierda / Izquierda,argentina,0.81412
Desaprueba,Centro Izquierda / Izquierda,boca,0.81412
Desaprueba,Centro Izquierda / Izquierda,busqueda,0.81412
Desaprueba,Centro Izquierda / Izquierda,comunciacion,0.81412
Desaprueba,Centro Izquierda / Izquierda,conversa,0.81412
Desaprueba,Centro Izquierda / Izquierda,declaraciones,0.81412
Desaprueba,Centro Izquierda / Izquierda,durara,0.81412
Desaprueba,Centro Izquierda / Izquierda,ecologia,0.81412
Desaprueba,Centro Izquierda / Izquierda,ecologico,0.81412
Desaprueba,Centro Izquierda / Izquierda,emprersarial,0.81412
Desaprueba,Centro Izquierda / Izquierda,familiares,0.81412
Desaprueba,Centro Izquierda / Izquierda,feminismo,0.81412
Desaprueba,Centro Izquierda / Izquierda,gasto,0.81412
Desaprueba,Centro Izquierda / Izquierda,hermano,0.81412
Desaprueba,Centro Izquierda / Izquierda,hipocrita,0.81412
Desaprueba,Centro Izquierda / Izquierda,historica,0.81412
Desaprueba,Centro Izquierda / Izquierda,inspira,0.81412
Desaprueba,Centro Izquierda / Izquierda,llevadas,0.81412
Desaprueba,Centro Izquierda / Izquierda,manos,0.81412
Desaprueba,Centro Izquierda / Izquierda,mauricio,0.81412
Desaprueba,Centro Izquierda / Izquierda,militacion,0.81412
Desaprueba,Centro Izquierda / Izquierda,parentezco,0.81412
Desaprueba,Centro Izquierda / Izquierda,patas,0.81412
Desaprueba,Centro Izquierda / Izquierda,quizo,0.81412
Desaprueba,Centro Izquierda / Izquierda,recurso,0.81412
Desaprueba,Centro Izquierda / Izquierda,rojas,0.81412
Desaprueba,Centro Izquierda / Izquierda,comunicacion,0.81368
Desaprueba,Centro Derecha / Derecha,araucania,0.8134
Desaprueba,Centro Derecha / Derecha,deja,0.8134
Desaprueba,Centro Derecha / Derecha,influenciando,0.8134
Desaprueba,Centro Derecha / Derecha,manejar,0.8134
Desaprueba,Centro Derecha / Derecha,minorias,0.8134
Desaprueba,Centro Derecha / Derecha,oposiciòn,0.8134
Desaprueba,Centro Derecha / Derecha,pasando,0.8134
Desaprueba,Centro Derecha / Derecha,quinta,0.8134
Desaprueba,Centro Derecha / Derecha,region,0.8134
Desaprueba,Centro Derecha / Derecha,canasta,0.81339
Desaprueba,Centro Derecha / Derecha,come,0.81339
Desaprueba,Centro Derecha / Derecha,familiar,0.81339
Desaprueba,Centro Derecha / Derecha,mire,0.81339
Desaprueba,Centro Derecha / Derecha,ofrecieron,0.81339
Desaprueba,Centro Derecha / Derecha,poblaciones,0.81339
Desaprueba,Centro Derecha / Derecha,sacan,0.81339
Desaprueba,Centro,bajas,0.81294
Desaprueba,Centro,cosa,0.81294
Desaprueba,Centro,hacciendo,0.81294
Desaprueba,Centro,remuneraciones,0.81294
Desaprueba,Centro Izquierda / Izquierda,agricultor,0.81256
Desaprueba,Centro Izquierda / Izquierda,altiro,0.81256
Desaprueba,Centro Izquierda / Izquierda,animales,0.81256
Desaprueba,Centro Izquierda / Izquierda,ayudado,0.81256
Desaprueba,Centro Izquierda / Izquierda,ayudarnos,0.81256
Desaprueba,Centro Izquierda / Izquierda,carrera,0.81256
Desaprueba,Centro Izquierda / Izquierda,condono,0.81256
Desaprueba,Centro Izquierda / Izquierda,conflictiva,0.81256
Desaprueba,Centro Izquierda / Izquierda,diferenciales,0.81256
Desaprueba,Centro Izquierda / Izquierda,docente,0.81256
Desaprueba,Centro Izquierda / Izquierda,educadores,0.81256
Desaprueba,Centro Izquierda / Izquierda,estigmatizada,0.81256
Desaprueba,Centro Izquierda / Izquierda,excluye,0.81256
Desaprueba,Centro Izquierda / Izquierda,forestales,0.81256
Desaprueba,Centro Izquierda / Izquierda,llegaron,0.81256
Desaprueba,Centro Izquierda / Izquierda,lleno,0.81256
Desaprueba,Centro Izquierda / Izquierda,miran,0.81256
Desaprueba,Centro Izquierda / Izquierda,planteada,0.81256
Desaprueba,Centro Izquierda / Izquierda,raro,0.81256
Desaprueba,Centro Izquierda / Izquierda,superior,0.81256
Desaprueba,Centro Izquierda / Izquierda,vivimos,0.81256
Desaprueba,Centro Derecha / Derecha,capacitada,0.8094
Desaprueba,Centro Derecha / Derecha,cumplir,0.8094
Desaprueba,Centro Derecha / Derecha,dudas,0.8094
Desaprueba,Centro Derecha / Derecha,hablo,0.8094
Desaprueba,Centro Derecha / Derecha,hospital,0.8094
Desaprueba,Centro Derecha / Derecha,profesionales,0.8094
Desaprueba,Centro,contradice,0.80676
Desaprueba,Centro,credibilidad,0.80676
Desaprueba,Centro,desconfianza,0.80676
Desaprueba,Centro,miente,0.80676
Desaprueba,Centro Izquierda / Izquierda,desaprueba,0.79876
Desaprueba,Centro Izquierda / Izquierda,tinene,0.79876
Desaprueba,Centro Izquierda / Izquierda,costera,0.79716
Desaprueba,Centro Izquierda / Izquierda,fiscalizacion,0.79716
Desaprueba,Centro Izquierda / Izquierda,forestacion,0.79716
Desaprueba,Centro Izquierda / Izquierda,mediambientales,0.79716
Desaprueba,Centro Izquierda / Izquierda,nuo,0.79716
Desaprueba,Centro Izquierda / Izquierda,acumulando,0.7952
Desaprueba,Centro Izquierda / Izquierda,adoptadas,0.7952
Desaprueba,Centro Izquierda / Izquierda,canalizando,0.7952
Desaprueba,Centro Izquierda / Izquierda,cargos,0.7952
Desaprueba,Centro Izquierda / Izquierda,chinas,0.7952
Desaprueba,Centro Izquierda / Izquierda,conveniencia,0.7952
Desaprueba,Centro Izquierda / Izquierda,corresponden,0.7952
Desaprueba,Centro Izquierda / Izquierda,desarrollado,0.7952
Desaprueba,Centro Izquierda / Izquierda,desmendro,0.7952
Desaprueba,Centro Izquierda / Izquierda,equipo,0.7952
Desaprueba,Centro Izquierda / Izquierda,falsas,0.7952
Desaprueba,Centro Izquierda / Izquierda,flujo,0.7952
Desaprueba,Centro Izquierda / Izquierda,impacto,0.7952
Desaprueba,Centro Izquierda / Izquierda,instalacion,0.7952
Desaprueba,Centro Izquierda / Izquierda,limeite,0.7952
Desaprueba,Centro Izquierda / Izquierda,mandatos,0.7952
Desaprueba,Centro Izquierda / Izquierda,manipulador,0.7952
Desaprueba,Centro Izquierda / Izquierda,millonrioa,0.7952
Desaprueba,Centro Izquierda / Izquierda,ninfun,0.7952
Desaprueba,Centro Izquierda / Izquierda,onda,0.7952
Desaprueba,Centro Izquierda / Izquierda,oral,0.7952
Desaprueba,Centro Izquierda / Izquierda,publicacomo,0.7952
Desaprueba,Centro Izquierda / Izquierda,publicos,0.7952
Desaprueba,Centro Izquierda / Izquierda,rapido,0.7952
Desaprueba,Centro Izquierda / Izquierda,sobervia,0.7952
Desaprueba,Centro Izquierda / Izquierda,transnacionales,0.7952
Desaprueba,Centro Izquierda / Izquierda,vuelca,0.7952
Desaprueba,Centro Izquierda / Izquierda,yarrogancia,0.7952
Desaprueba,Centro Izquierda / Izquierda,yendo,0.7952
Desaprueba,Centro Izquierda / Izquierda,abeneficiar,0.79421
Desaprueba,Centro Izquierda / Izquierda,dedicacion,0.79421
Desaprueba,Centro Izquierda / Izquierda,desarmar,0.79421
Desaprueba,Centro Izquierda / Izquierda,emprendido,0.79421
Desaprueba,Centro Izquierda / Izquierda,esperaban,0.79421
Desaprueba,Centro Izquierda / Izquierda,experiencia,0.79421
Desaprueba,Centro Izquierda / Izquierda,favorecer,0.79421
Desaprueba,Centro Izquierda / Izquierda,gestor,0.79421
Desaprueba,Centro Izquierda / Izquierda,llegado,0.79421
Desaprueba,Centro Izquierda / Izquierda,perjuicio,0.79421
Desaprueba,Centro Izquierda / Izquierda,pirotecnia,0.79421
Desaprueba,Centro Izquierda / Izquierda,publicitaria,0.79421
Desaprueba,Centro Izquierda / Izquierda,puros,0.79421
Desaprueba,Centro Izquierda / Izquierda,seguimos,0.79421
Desaprueba,Centro Izquierda / Izquierda,tratando,0.79421
Desaprueba,Centro Izquierda / Izquierda,votado,0.79421
Desaprueba,Centro Derecha / Derecha,ingeniero,0.79012
Desaprueba,Centro Derecha / Derecha,comercio,0.78994
Desaprueba,Centro Derecha / Derecha,estancadas,0.78994
Desaprueba,Centro Derecha / Derecha,ventas,0.78994
Desaprueba,Centro Derecha / Derecha,baja,0.78823
Desaprueba,Centro Derecha / Derecha,comuna,0.78823
Desaprueba,Centro Derecha / Derecha,factor,0.78823
Desaprueba,Centro Derecha / Derecha,fuentes,0.78823
Desaprueba,Centro Derecha / Derecha,haga,0.78823
Desaprueba,Centro Derecha / Derecha,influido,0.78823
Desaprueba,Centro Derecha / Derecha,lento,0.78823
Desaprueba,Centro Derecha / Derecha,llegado,0.78823
Desaprueba,Centro Derecha / Derecha,parecer,0.78823
Desaprueba,Centro Derecha / Derecha,poquito,0.78823
Desaprueba,Centro Derecha / Derecha,turno,0.78823
Desaprueba,Centro Derecha / Derecha,incongruencia,0.781
Desaprueba,Centro Derecha / Derecha,partido,0.781
Desaprueba,Centro Derecha / Derecha,pertenecer,0.781
Desaprueba,Centro Izquierda / Izquierda,15,0.781
Desaprueba,Centro Izquierda / Izquierda,actua,0.781
Desaprueba,Centro Izquierda / Izquierda,caras,0.781
Desaprueba,Centro Izquierda / Izquierda,desaprobado,0.781
Desaprueba,Centro Izquierda / Izquierda,comunicacionales,0.78086
Desaprueba,Centro Izquierda / Izquierda,manejan,0.78086
Desaprueba,Centro Izquierda / Izquierda,protagonismo,0.78086
Desaprueba,Centro Izquierda / Izquierda,ofrecido,0.77833
Desaprueba,Centro,comunicacion,0.77673
Desaprueba,Centro Izquierda / Izquierda,aprobadas,0.7739
Desaprueba,Centro Izquierda / Izquierda,bido,0.7739
Desaprueba,Centro Izquierda / Izquierda,consecuencia,0.7739
Desaprueba,Centro Izquierda / Izquierda,decirlo,0.7739
Desaprueba,Centro Izquierda / Izquierda,delicado,0.7739
Desaprueba,Centro Izquierda / Izquierda,expectativa,0.7739
Desaprueba,Centro Izquierda / Izquierda,falto,0.7739
Desaprueba,Centro Izquierda / Izquierda,paralizando,0.7739
Desaprueba,Centro Izquierda / Izquierda,reactivacion,0.7739
Desaprueba,Centro Derecha / Derecha,aumentando,0.77312
Desaprueba,Centro Derecha / Derecha,carrera,0.77312
Desaprueba,Centro Derecha / Derecha,conmtaminacion,0.77312
Desaprueba,Centro Derecha / Derecha,contratacion,0.77312
Desaprueba,Centro Derecha / Derecha,controlan,0.77312
Desaprueba,Centro Derecha / Derecha,cuestion,0.77312
Desaprueba,Centro Derecha / Derecha,detener,0.77312
Desaprueba,Centro Derecha / Derecha,efectuaron,0.77312
Desaprueba,Centro Derecha / Derecha,entran,0.77312
Desaprueba,Centro Derecha / Derecha,mejora,0.77312
Desaprueba,Centro Derecha / Derecha,modificación,0.77312
Desaprueba,Centro Derecha / Derecha,obra,0.77312
Desaprueba,Centro Derecha / Derecha,periodo,0.77312
Desaprueba,Centro Derecha / Derecha,podido,0.77312
Desaprueba,Centro Derecha / Derecha,profesional,0.77312
Desaprueba,Centro Derecha / Derecha,usando,0.77312
Desaprueba,Centro,politticas,0.7726
Desaprueba,Centro Derecha / Derecha,palabra,0.77217
Desaprueba,Centro Izquierda / Izquierda,demaciada,0.76338
Desaprueba,Centro Izquierda / Izquierda,favoritismo,0.76338
Desaprueba,Centro Derecha / Derecha,antecedentes,0.76203
Desaprueba,Centro Derecha / Derecha,arreglar,0.76203
Desaprueba,Centro Derecha / Derecha,familiares,0.76203
Desaprueba,Centro Derecha / Derecha,imperioridad,0.76203
Desaprueba,Centro Derecha / Derecha,internet,0.76203
Desaprueba,Centro Derecha / Derecha,mejorado,0.76203
Desaprueba,Centro Derecha / Derecha,necesarias,0.76203
Desaprueba,Centro Derecha / Derecha,necesarios,0.76203
Desaprueba,Centro Derecha / Derecha,plazas,0.76203
Desaprueba,Centro Derecha / Derecha,redes,0.76203
Desaprueba,Centro Derecha / Derecha,referente,0.76203
Desaprueba,Centro Derecha / Derecha,reformas,0.76203
Desaprueba,Centro Derecha / Derecha,toman,0.76203
Desaprueba,Centro Derecha / Derecha,visto,0.76203
Desaprueba,Centro Izquierda / Izquierda,protegiendo,0.76024
Desaprueba,Centro Derecha / Derecha,agregado,0.7597
Desaprueba,Centro Derecha / Derecha,comitiva,0.7597
Desaprueba,Centro Derecha / Derecha,concepto,0.7597
Desaprueba,Centro Derecha / Derecha,digamos,0.7597
Desaprueba,Centro Derecha / Derecha,digamoslo,0.7597
Desaprueba,Centro Derecha / Derecha,ecencial,0.7597
Desaprueba,Centro Derecha / Derecha,incorporado,0.7597
Desaprueba,Centro Derecha / Derecha,nacion,0.7597
Desaprueba,Centro Derecha / Derecha,principal,0.7597
Desaprueba,Centro Derecha / Derecha,progresista,0.7597
Desaprueba,Centro Derecha / Derecha,publica,0.7597
Desaprueba,Centro Izquierda / Izquierda,previlegiada,0.75765
Desaprueba,Centro Izquierda / Izquierda,ambicioso,0.75489
Desaprueba,Centro Izquierda / Izquierda,atraz,0.75489
Desaprueba,Centro Izquierda / Izquierda,comienzo,0.75489
Desaprueba,Centro Izquierda / Izquierda,echaron,0.75489
Desaprueba,Centro Izquierda / Izquierda,empuje,0.75489
Desaprueba,Centro Izquierda / Izquierda,inmediato,0.75489
Desaprueba,Centro Izquierda / Izquierda,tramite,0.75489
Desaprueba,Centro Izquierda / Izquierda,compromiso,0.75449
Desaprueba,Centro Izquierda / Izquierda,echos,0.75449
Desaprueba,Centro Izquierda / Izquierda,entienden,0.75449
Desaprueba,Centro Izquierda / Izquierda,estrictamente,0.75449
Desaprueba,Centro Izquierda / Izquierda,favoreces,0.75449
Desaprueba,Centro Izquierda / Izquierda,logica,0.75449
Desaprueba,Centro Izquierda / Izquierda,popular,0.75449
Desaprueba,Centro Izquierda / Izquierda,preparada,0.75449
Desaprueba,Centro Izquierda / Izquierda,sensibilidad,0.75449
Desaprueba,Centro Izquierda / Izquierda,sucediendo,0.75449
Desaprueba,Centro Izquierda / Izquierda,viene,0.75449
Desaprueba,Centro Izquierda / Izquierda,totalmente,0.7526
Desaprueba,Centro Derecha / Derecha,bajado,0.75019
Desaprueba,Centro Derecha / Derecha,mnalo,0.75019
Desaprueba,Centro Derecha / Derecha,precios,0.75019
Desaprueba,Centro Derecha / Derecha,temporera,0.75019
Desaprueba,Centro Derecha / Derecha,apoyo,0.74947
Desaprueba,Centro Derecha / Derecha,cumpliento,0.74947
Desaprueba,Centro Derecha / Derecha,dedo,0.74947
Desaprueba,Centro Derecha / Derecha,escuchados,0.74947
Desaprueba,Centro Derecha / Derecha,esperabamos,0.74947
Desaprueba,Centro Derecha / Derecha,etan,0.74947
Desaprueba,Centro Derecha / Derecha,nacionales,0.74947
Desaprueba,Centro Derecha / Derecha,nefasto,0.74947
Desaprueba,Centro Derecha / Derecha,sol,0.74947
Desaprueba,Centro Derecha / Derecha,solucion,0.74947
Desaprueba,Centro Derecha / Derecha,subsidios,0.74947
Desaprueba,Centro Derecha / Derecha,tapar,0.74947
Desaprueba,Centro Izquierda / Izquierda,rigor,0.74881
Desaprueba,Centro Izquierda / Izquierda,2006,0.74772
Desaprueba,Centro Izquierda / Izquierda,acciones,0.74772
Desaprueba,Centro Izquierda / Izquierda,compra,0.74772
Desaprueba,Centro Izquierda / Izquierda,contigencias,0.74772
Desaprueba,Centro Izquierda / Izquierda,nueces,0.74772
Desaprueba,Centro Izquierda / Izquierda,orgullo,0.74772
Desaprueba,Centro Izquierda / Izquierda,salio,0.74772
Desaprueba,Centro Derecha / Derecha,frutos,0.7455
Desaprueba,Centro Derecha / Derecha,particular,0.7455
Desaprueba,Centro Izquierda / Izquierda,abierto,0.74497
Desaprueba,Centro Izquierda / Izquierda,merecen,0.74497
Desaprueba,Centro Izquierda / Izquierda,altas,0.74405
Desaprueba,Centro Izquierda / Izquierda,comparacion,0.74405
Desaprueba,Centro Izquierda / Izquierda,correctas,0.74405
Desaprueba,Centro Izquierda / Izquierda,expextativas,0.74405
Desaprueba,Centro Izquierda / Izquierda,idonoas,0.74405
Desaprueba,Centro Izquierda / Izquierda,parches,0.74405
Desaprueba,Centro Izquierda / Izquierda,preguntan,0.74405
Desaprueba,Centro Izquierda / Izquierda,siente,0.74405
Desaprueba,Centro Izquierda / Izquierda,soluciones,0.74405
Desaprueba,Centro,adultos,0.74293
Desaprueba,Centro,cambio,0.74293
Desaprueba,Centro,cree,0.74293
Desaprueba,Centro,deberìa,0.74293
Desaprueba,Centro,laverdaesquefaltamassolidarizar,0.74293
Desaprueba,Centro,mayores,0.74293
Desaprueba,Centro,sistemas,0.74293
Desaprueba,Centro Derecha / Derecha,administrativamente,0.74277
Desaprueba,Centro Derecha / Derecha,camino,0.74277
Desaprueba,Centro Derecha / Derecha,comunica,0.74277
Desaprueba,Centro Derecha / Derecha,comunicación,0.74277
Desaprueba,Centro Derecha / Derecha,contradictorio,0.74277
Desaprueba,Centro Derecha / Derecha,cultural,0.74277
Desaprueba,Centro Derecha / Derecha,dificil,0.74277
Desaprueba,Centro Derecha / Derecha,diofiere,0.74277
Desaprueba,Centro Derecha / Derecha,evitar,0.74277
Desaprueba,Centro Derecha / Derecha,gose,0.74277
Desaprueba,Centro Derecha / Derecha,iniciativa,0.74277
Desaprueba,Centro Derecha / Derecha,llegar,0.74277
Desaprueba,Centro Derecha / Derecha,medios,0.74277
Desaprueba,Centro Derecha / Derecha,pienso,0.74277
Desaprueba,Centro Derecha / Derecha,plantea,0.74277
Desaprueba,Centro Derecha / Derecha,plasmar,0.74277
Desaprueba,Centro Derecha / Derecha,proceso,0.74277
Desaprueba,Centro Derecha / Derecha,tarminos,0.74277
Desaprueba,Centro Derecha / Derecha,transparencia,0.74277
Desaprueba,Centro Izquierda / Izquierda,polìticas,0.73926
Desaprueba,Centro Derecha / Derecha,estudiante,0.7384
Desaprueba,Centro Derecha / Derecha,estudiar,0.7384
Desaprueba,Centro Derecha / Derecha,pantalones,0.7384
Desaprueba,Centro Derecha / Derecha,protestas,0.7384
Desaprueba,Centro Derecha / Derecha,puesto,0.7384
Desaprueba,Centro Derecha / Derecha,quieren,0.7384
Desaprueba,Centro Derecha / Derecha,tonteras,0.7384
Desaprueba,Centro Izquierda / Izquierda,seriedad,0.7384
Desaprueba,Centro Izquierda / Izquierda,franco,0.73817
Desaprueba,Centro Izquierda / Izquierda,honesto,0.73817
Desaprueba,Centro Izquierda / Izquierda,idonea,0.73817
Desaprueba,Centro Izquierda / Izquierda,pillado,0.73817
Desaprueba,Centro Izquierda / Izquierda,platea,0.73817
Desaprueba,Centro Izquierda / Izquierda,seria,0.73817
Desaprueba,Centro Derecha / Derecha,plantear,0.73772
Desaprueba,Centro Derecha / Derecha,dijoq,0.73685
Desaprueba,Centro Izquierda / Izquierda,aprobacion,0.73623
Desaprueba,Centro Izquierda / Izquierda,ç,0.73623
Desaprueba,Centro Izquierda / Izquierda,consesuar,0.73623
Desaprueba,Centro Izquierda / Izquierda,convencerlo,0.73623
Desaprueba,Centro Izquierda / Izquierda,dirigiendo,0.73623
