aprobacion_presidencial,edad,word,n
Desaprueba,35-54,politica,64.88614
Desaprueba,18-34,politica,61.83787
Desaprueba,55 o+,promesas,47.01586
Desaprueba,35-54,gobierno,45.01314
Desaprueba,18-34,educacion,43.55996
Desaprueba,35-54,promesas,40.89964
Desaprueba,18-34,gobierno,40.58355
Desaprueba,18-34,empleo,38.86607
Desaprueba,18-34,gusta,38.08506
Desaprueba,35-54,gusta,35.88803
Desaprueba,18-34,economia,33.90717
Desaprueba,18-34,leyes,33.68589
Desaprueba,18-34,promesas,33.33755
Desaprueba,55 o+,gobierno,30.309
Desaprueba,35-54,economia,29.6198
Desaprueba,55 o+,delincuencia,27.92729
Desaprueba,35-54,delincuencia,26.38868
Desaprueba,35-54,empleo,26.29096
Desaprueba,35-54,salud,26.14955
Desaprueba,35-54,falta,25.29674
Desaprueba,18-34,gestion,24.55314
Desaprueba,35-54,inmigracion,24.40038
Desaprueba,18-34,reformas,22.94448
Desaprueba,55 o+,politica,21.73113
Desaprueba,18-34,presidente,21.24594
Desaprueba,35-54,leyes,20.9773
Desaprueba,55 o+,jubilacion,20.45046
Desaprueba,18-34,falta,20.37653
Desaprueba,55 o+,empleo,20.19886
Desaprueba,35-54,sueldos,19.79437
Desaprueba,35-54,educacion,19.78801
Desaprueba,18-34,forma,18.84081
Desaprueba,35-54,gestion,18.75633
Desaprueba,55 o+,economia,18.64612
Desaprueba,18-34,salud,16.91437
Desaprueba,18-34,siento,16.80697
Desaprueba,18-34,empresas,16.36412
Desaprueba,55 o+,sueldos,16.18439
Desaprueba,35-54,cumplido,15.72862
Desaprueba,18-34,cumplido,15.66576
Desaprueba,55 o+,educacion,15.57339
Desaprueba,18-34,delincuencia,15.43547
Desaprueba,35-54,empresariado,14.90189
Desaprueba,55 o+,salud,14.82594
Desaprueba,18-34,ministro,14.73126
Desaprueba,35-54,cumple,14.72244
Desaprueba,18-34,cambio,14.67417
Desaprueba,55 o+,gusta,14.65844
Desaprueba,35-54,empresas,14.6422
Desaprueba,35-54,manejo,14.47553
Desaprueba,18-34,sociales,14.37743
Desaprueba,18-34,sueldos,14.06788
Desaprueba,18-34,personas,13.90664
Desaprueba,18-34,problemas,13.8044
Desaprueba,18-34,mala,13.59461
Desaprueba,18-34,manejo,13.50574
Desaprueba,55 o+,cumplido,13.26954
Desaprueba,18-34,inmigracion,13.23058
Desaprueba,55 o+,empresas,12.74602
Desaprueba,35-54,mala,12.4815
Desaprueba,35-54,sociales,12.21595
Desaprueba,35-54,cambio,12.18263
Desaprueba,35-54,veo,12.17074
Desaprueba,35-54,presidente,12.03793
Desaprueba,18-34,proyecto,11.69085
Desaprueba,18-34,empresariado,11.66856
Desaprueba,18-34,persona,11.65915
Desaprueba,18-34,99,11.65356
Desaprueba,18-34,iba,11.59339
Desaprueba,35-54,reformas,11.3466
Desaprueba,35-54,clase,11.12107
Desaprueba,55 o+,forma,10.97656
Desaprueba,18-34,decision,10.90741
Desaprueba,35-54,ministro,10.88923
Desaprueba,18-34,quintero,10.6121
Desaprueba,35-54,forma,10.48276
Desaprueba,55 o+,cambio,10.36379
Desaprueba,18-34,pueblo,10.29416
Desaprueba,18-34,clase,9.86271
Desaprueba,35-54,laboral,9.7308
Desaprueba,18-34,visto,9.70208
Desaprueba,55 o+,iba,9.67464
Desaprueba,35-54,quintero,9.62387
Desaprueba,35-54,social,9.54016
Desaprueba,55 o+,pobre,9.43582
Desaprueba,18-34,derechos,9.27825
Desaprueba,55 o+,social,9.10448
Desaprueba,35-54,proyecto,9.00926
Desaprueba,18-34,desapruebo,8.99927
Desaprueba,35-54,seguridad,8.89402
Desaprueba,55 o+,malo,8.67503
Desaprueba,18-34,chile,8.53688
Desaprueba,55 o+,personas,8.43184
Desaprueba,18-34,tributaria,8.42798
Desaprueba,18-34,medidas,8.38655
Desaprueba,18-34,araucania,8.38627
Desaprueba,18-34,està,8.00003
Desaprueba,35-54,plata,7.97821
Desaprueba,55 o+,empresariado,7.97055
Desaprueba,55 o+,cosa,7.84047
Desaprueba,35-54,oportunidades,7.76553
Desaprueba,55 o+,minimo,7.69627
Desaprueba,18-34,ve,7.64435
Desaprueba,18-34,aumento,7.60974
Desaprueba,35-54,siento,7.60755
Desaprueba,55 o+,leyes,7.58981
Desaprueba,55 o+,bono,7.54299
Desaprueba,35-54,derechos,7.32692
Desaprueba,35-54,media,7.28843
Desaprueba,18-34,gratuidad,7.26499
Desaprueba,18-34,campaña,7.26223
Desaprueba,35-54,beneficios,7.2555
Desaprueba,55 o+,gestion,7.22473
Desaprueba,55 o+,veo,7.21503
Desaprueba,35-54,personas,7.18559
Desaprueba,55 o+,problemas,7.02691
Desaprueba,18-34,tomado,6.8829
Desaprueba,18-34,conflicto,6.84342
Desaprueba,35-54,campaña,6.81203
Desaprueba,55 o+,derecha,6.7811
Desaprueba,35-54,minimo,6.74266
Desaprueba,18-34,veo,6.71499
Desaprueba,18-34,estudios,6.69863
Desaprueba,55 o+,beneficio,6.53517
Desaprueba,35-54,problema,6.51087
Desaprueba,18-34,social,6.4313
Desaprueba,55 o+,mala,6.34296
Desaprueba,18-34,carabineros,6.34258
Desaprueba,55 o+,cumple,6.33733
Desaprueba,35-54,problemas,6.31535
Desaprueba,55 o+,siento,6.29516
Desaprueba,35-54,piñera,6.26276
Desaprueba,18-34,jubilacion,6.26168
Desaprueba,18-34,discurso,6.25561
Desaprueba,55 o+,ve,6.23372
Desaprueba,18-34,genero,6.0932
Desaprueba,18-34,publicas,6.07821
Desaprueba,55 o+,ideas,6.078
Desaprueba,18-34,pobre,6.05208
Desaprueba,35-54,cosa,5.94863
Desaprueba,55 o+,realidad,5.94106
Desaprueba,18-34,minimo,5.93966
Desaprueba,18-34,laboral,5.91947
Desaprueba,55 o+,concreto,5.9069
Desaprueba,18-34,cumple,5.90393
Desaprueba,18-34,ayuda,5.85516
Desaprueba,55 o+,años,5.81127
Desaprueba,55 o+,edad,5.8093
Desaprueba,18-34,aborto,5.80333
Desaprueba,18-34,toma,5.76878
Desaprueba,55 o+,ricos,5.75189
Desaprueba,55 o+,falta,5.73917
Desaprueba,55 o+,dinero,5.72058
Desaprueba,35-54,pobreza,5.70891
Desaprueba,55 o+,jubilados,5.69098
Desaprueba,55 o+,adulto,5.64768
Desaprueba,55 o+,mentira,5.64334
Desaprueba,18-34,desarrollo,5.63126
Desaprueba,18-34,derecha,5.55898
Desaprueba,35-54,favor,5.52917
Desaprueba,35-54,afp,5.52869
Desaprueba,55 o+,inmigracion,5.50992
Desaprueba,18-34,nivel,5.47448
Desaprueba,18-34,pobres,5.46628
Desaprueba,55 o+,anuncios,5.4637
Desaprueba,35-54,meses,5.44745
Desaprueba,18-34,alto,5.44688
Desaprueba,55 o+,plata,5.4367
Desaprueba,55 o+,mil,5.40643
Desaprueba,55 o+,pesos,5.40643
Desaprueba,18-34,interes,5.35298
Desaprueba,35-54,visto,5.3321
Desaprueba,35-54,persona,5.29233
Desaprueba,35-54,99,5.28038
Desaprueba,35-54,años,5.2679
Desaprueba,55 o+,mejorar,5.20124
Desaprueba,55 o+,ladron,5.17755
Desaprueba,18-34,plata,5.15901
Desaprueba,18-34,agenda,5.11674
Desaprueba,18-34,gustan,5.11042
Desaprueba,35-54,mano,5.08431
Desaprueba,55 o+,caballero,5.07028
Desaprueba,18-34,cae,5.00556
Desaprueba,18-34,pasando,4.9969
Desaprueba,18-34,conflictos,4.95954
Desaprueba,55 o+,tenia,4.94893
Desaprueba,18-34,partido,4.94388
Desaprueba,35-54,chile,4.89419
Desaprueba,35-54,intereses,4.88862
Desaprueba,18-34,ideologia,4.84338
Desaprueba,55 o+,sentido,4.83125
Desaprueba,35-54,ve,4.81215
Desaprueba,18-34,país,4.81117
Desaprueba,35-54,principal,4.81106
Desaprueba,35-54,casa,4.80758
Desaprueba,35-54,incumplimiento,4.78887
Desaprueba,55 o+,chilenos,4.78417
Desaprueba,35-54,considero,4.7448
Desaprueba,35-54,humanos,4.73554
Desaprueba,18-34,empresario,4.71723
Desaprueba,18-34,corrupcion,4.70967
Desaprueba,55 o+,libres,4.67848
Desaprueba,18-34,mejores,4.60885
Desaprueba,18-34,echo,4.60579
Desaprueba,18-34,casa,4.59569
Desaprueba,18-34,aca,4.58691
Desaprueba,18-34,dando,4.5388
Desaprueba,18-34,niños,4.48377
Desaprueba,18-34,simplemente,4.47681
Desaprueba,55 o+,problema,4.46923
Desaprueba,18-34,recursos,4.45428
Desaprueba,35-54,mirada,4.43863
Desaprueba,55 o+,presidente,4.43771
Desaprueba,35-54,desarrollo,4.43098
Desaprueba,18-34,ladron,4.41429
Desaprueba,55 o+,ministro,4.38876
Desaprueba,55 o+,bajos,4.38114
Desaprueba,35-54,derecha,4.37664
Desaprueba,18-34,beneficia,4.37472
Desaprueba,35-54,medidas,4.36486
Desaprueba,18-34,caso,4.36369
Desaprueba,18-34,maneja,4.31791
Desaprueba,55 o+,quintero,4.25823
Desaprueba,18-34,solucionar,4.25258
Desaprueba,55 o+,proyecto,4.24394
Desaprueba,18-34,impuestos,4.23975
Desaprueba,35-54,genero,4.23457
Desaprueba,55 o+,genero,4.23283
Desaprueba,55 o+,arreglar,4.21864
Desaprueba,55 o+,dejan,4.21327
Desaprueba,55 o+,pasa,4.21207
Desaprueba,18-34,combustibles,4.20329
Desaprueba,55 o+,llevando,4.20286
Desaprueba,35-54,consecuente,4.19559
Desaprueba,18-34,prioridades,4.16231
Desaprueba,35-54,cargo,4.16195
Desaprueba,55 o+,clase,4.15786
Desaprueba,55 o+,manejo,4.15588
Desaprueba,55 o+,empresario,4.13127
Desaprueba,35-54,chilenos,4.12379
Desaprueba,35-54,combustibles,4.11791
Desaprueba,35-54,sentido,4.07681
Desaprueba,35-54,solucion,4.0762
Desaprueba,18-34,realidad,4.05098
Desaprueba,35-54,mandato,4.01889
Desaprueba,18-34,necesita,4.01102
Desaprueba,35-54,dando,4.01018
Desaprueba,18-34,familia,3.98705
Desaprueba,18-34,alzas,3.98339
Desaprueba,35-54,subir,3.97561
Desaprueba,55 o+,caso,3.97492
Desaprueba,35-54,prioridad,3.97312
Desaprueba,35-54,ricos,3.94999
Desaprueba,55 o+,robos,3.94601
Desaprueba,18-34,desigualdad,3.93953
Desaprueba,18-34,baja,3.93335
Desaprueba,18-34,necesidades,3.93233
Desaprueba,18-34,mandato,3.92892
Desaprueba,18-34,negocio,3.9192
Desaprueba,35-54,tenia,3.91788
Desaprueba,18-34,realmente,3.91613
Desaprueba,55 o+,pobres,3.89403
Desaprueba,55 o+,aca,3.89027
Desaprueba,35-54,cumplir,3.88784
Desaprueba,18-34,modelo,3.88427
Desaprueba,18-34,ricos,3.87693
Desaprueba,35-54,pesos,3.87259
Desaprueba,18-34,alta,3.84899
Desaprueba,18-34,pasa,3.84682
Desaprueba,55 o+,moral,3.84627
Desaprueba,55 o+,persona,3.84419
Desaprueba,18-34,apoya,3.84027
Desaprueba,18-34,joven,3.83349
Desaprueba,55 o+,araucania,3.80863
Desaprueba,18-34,candidato,3.80181
Desaprueba,18-34,ambiente,3.77139
Desaprueba,35-54,bachelet,3.76997
Desaprueba,18-34,estudiantes,3.75639
Desaprueba,55 o+,situacion,3.74968
Desaprueba,55 o+,region,3.74621
Desaprueba,55 o+,campaña,3.73411
Desaprueba,18-34,transparencia,3.73337
Desaprueba,35-54,jubilacion,3.72459
Desaprueba,55 o+,supone,3.72291
Desaprueba,18-34,cumpliendo,3.70118
Desaprueba,18-34,notado,3.69738
Desaprueba,55 o+,beneficios,3.69198
Desaprueba,55 o+,cumplio,3.66679
Desaprueba,18-34,mira,3.6521
Desaprueba,18-34,cumplir,3.63263
Desaprueba,18-34,molesta,3.62935
Desaprueba,55 o+,informacion,3.62127
Desaprueba,35-54,siguen,3.6184
Desaprueba,55 o+,demoran,3.6149
Desaprueba,18-34,ido,3.61015
Desaprueba,18-34,bajos,3.60703
Desaprueba,35-54,claras,3.59812
Desaprueba,35-54,publicas,3.57813
Desaprueba,35-54,seguir,3.57479
Desaprueba,18-34,tipo,3.56722
Desaprueba,18-34,humanos,3.55775
Desaprueba,55 o+,media,3.54904
Desaprueba,18-34,contrario,3.5424
Desaprueba,18-34,cuesta,3.53515
Desaprueba,35-54,mapuche,3.53448
Desaprueba,18-34,vivienda,3.52852
Desaprueba,18-34,ministerios,3.52404
Desaprueba,35-54,aumento,3.5202
Desaprueba,55 o+,afp,3.51189
Desaprueba,18-34,negocios,3.49951
Desaprueba,18-34,dichos,3.48781
Desaprueba,35-54,baja,3.48543
Desaprueba,18-34,netamente,3.48516
Desaprueba,18-34,jovenes,3.48401
Desaprueba,55 o+,preocupan,3.46296
Desaprueba,35-54,salario,3.4589
Desaprueba,35-54,empresario,3.44912
Desaprueba,18-34,propuestas,3.43427
Desaprueba,35-54,preocupa,3.432
Desaprueba,18-34,lento,3.43185
Desaprueba,35-54,osea,3.43029
Desaprueba,55 o+,visto,3.41742
Desaprueba,35-54,sistema,3.40891
Desaprueba,55 o+,apoya,3.38569
Desaprueba,55 o+,siguen,3.37924
Desaprueba,55 o+,echo,3.37737
Desaprueba,18-34,pensamiento,3.36844
Desaprueba,18-34,ambientales,3.36075
Desaprueba,35-54,pasa,3.34779
Desaprueba,18-34,control,3.34504
Desaprueba,18-34,atencion,3.33641
Desaprueba,18-34,soluciones,3.3194
Desaprueba,18-34,calidad,3.26935
Desaprueba,35-54,jovenes,3.23851
Desaprueba,35-54,ayuda,3.23765
Desaprueba,55 o+,justos,3.22798
Desaprueba,18-34,opinion,3.22629
Desaprueba,18-34,parecio,3.21223
Desaprueba,55 o+,director,3.19708
Desaprueba,55 o+,puestos,3.19708
Desaprueba,35-54,dura,3.18901
Desaprueba,18-34,pagar,3.18478
Desaprueba,18-34,sociedad,3.17262
Desaprueba,18-34,identidad,3.16309
Desaprueba,55 o+,gustan,3.15297
Desaprueba,35-54,comunicacional,3.1449
Desaprueba,18-34,problema,3.13888
Desaprueba,35-54,recursos,3.12885
Desaprueba,18-34,respeto,3.12587
Desaprueba,18-34,aprobadas,3.12202
Desaprueba,55 o+,1er,3.10602
Desaprueba,55 o+,bodas,3.10602
Desaprueba,55 o+,cambiaron,3.10602
Desaprueba,55 o+,chica,3.10602
Desaprueba,55 o+,letra,3.10602
Desaprueba,55 o+,oro,3.10602
Desaprueba,18-34,zona,3.08948
Desaprueba,18-34,ayudar,3.07371
Desaprueba,35-54,ultimos,3.06575
Desaprueba,35-54,transparencia,3.06551
Desaprueba,55 o+,tira,3.06491
Desaprueba,55 o+,pega,3.06453
Desaprueba,55 o+,mes,3.03691
Desaprueba,35-54,impuestos,3.0317
Desaprueba,18-34,publica,3.0305
Desaprueba,18-34,llevando,3.02566
Desaprueba,55 o+,alomejor,3.02058
Desaprueba,35-54,malo,3.01919
Desaprueba,55 o+,suledos,3.01604
Desaprueba,55 o+,queda,3.00495
Desaprueba,18-34,actualidad,3.00429
Desaprueba,18-34,abajo,3.0014
Desaprueba,35-54,lenta,2.99925
Desaprueba,35-54,sename,2.99545
Desaprueba,35-54,sebastian,2.98491
Desaprueba,35-54,tributaria,2.98443
Desaprueba,18-34,generado,2.98198
Desaprueba,55 o+,claridad,2.98097
Desaprueba,35-54,preocupacion,2.97991
Desaprueba,18-34,estabilidad,2.97958
Desaprueba,35-54,hermano,2.97311
Desaprueba,18-34,sacar,2.97169
Desaprueba,55 o+,despiden,2.9678
Desaprueba,55 o+,vote,2.96234
Desaprueba,35-54,pienso,2.96188
Desaprueba,55 o+,pense,2.9484
Desaprueba,35-54,nivel,2.94406
Desaprueba,35-54,crecimiento,2.94401
Desaprueba,55 o+,salen,2.94378
Desaprueba,18-34,hablar,2.94297
Desaprueba,35-54,desigualdad,2.94057
Desaprueba,55 o+,ayuda,2.93887
Desaprueba,55 o+,año,2.93074
Desaprueba,35-54,metido,2.92928
Desaprueba,18-34,màs,2.92798
Desaprueba,18-34,intereses,2.9237
Desaprueba,35-54,contrario,2.92359
Desaprueba,35-54,zona,2.91853
Desaprueba,35-54,lento,2.91549
Desaprueba,55 o+,impuestos,2.91275
Desaprueba,18-34,enfoca,2.90581
Desaprueba,18-34,mano,2.90506
Desaprueba,18-34,sector,2.90426
Desaprueba,55 o+,debiera,2.9033
Desaprueba,18-34,problematicas,2.90181
Desaprueba,18-34,mapuche,2.89505
Desaprueba,35-54,caso,2.89256
Desaprueba,18-34,ambito,2.8911
Desaprueba,35-54,bajos,2.88898
Desaprueba,18-34,izquierda,2.88597
Desaprueba,18-34,avansa,2.87942
Desaprueba,35-54,mentiroso,2.87516
Desaprueba,35-54,congreso,2.8681
Desaprueba,55 o+,subir,2.86518
Desaprueba,35-54,idea,2.86004
Desaprueba,18-34,llego,2.85229
Desaprueba,35-54,cero,2.84999
Desaprueba,18-34,cabo,2.83145
Desaprueba,18-34,informacion,2.81995
Desaprueba,55 o+,derechos,2.81243
Desaprueba,35-54,libre,2.8116
Desaprueba,35-54,ofrecio,2.8104
Desaprueba,35-54,gustado,2.80898
Desaprueba,18-34,fondo,2.80699
Desaprueba,55 o+,arreglan,2.80697
Desaprueba,18-34,media,2.80314
Desaprueba,35-54,adulto,2.80202
Desaprueba,35-54,alcanza,2.79883
Desaprueba,55 o+,puras,2.79512
Desaprueba,55 o+,posterga,2.7832
Desaprueba,18-34,gabinete,2.77875
Desaprueba,55 o+,vivir,2.77141
Desaprueba,35-54,pobres,2.77139
Desaprueba,35-54,harta,2.77122
Desaprueba,55 o+,mentiroso,2.76311
Desaprueba,35-54,entrar,2.76214
Desaprueba,18-34,preferencia,2.7566
Desaprueba,55 o+,millones,2.75336
Desaprueba,35-54,gratuidad,2.74791
Desaprueba,18-34,noticias,2.74343
Desaprueba,18-34,cargo,2.74166
Desaprueba,55 o+,preocupado,2.7385
Desaprueba,18-34,legislativa,2.7322
Desaprueba,18-34,contaminacion,2.72867
Desaprueba,18-34,incongruencia,2.72745
Desaprueba,55 o+,identidad,2.71847
Desaprueba,18-34,manejado,2.71572
Desaprueba,18-34,comparto,2.70582
Desaprueba,55 o+,mantener,2.70277
Desaprueba,55 o+,subiendo,2.69924
Desaprueba,18-34,corrupto,2.69241
Desaprueba,35-54,avances,2.68765
Desaprueba,35-54,cumpliendo,2.68447
Desaprueba,18-34,santiago,2.6838
Desaprueba,35-54,particular,2.667
Desaprueba,35-54,caos,2.66572
Desaprueba,35-54,trato,2.6651
Desaprueba,55 o+,cumpliendo,2.65988
Desaprueba,55 o+,maneja,2.65947
Desaprueba,18-34,empezando,2.65785
Desaprueba,55 o+,consecuente,2.65682
Desaprueba,55 o+,pasando,2.6557
Desaprueba,35-54,vandalismo,2.65392
Desaprueba,18-34,avance,2.64588
Desaprueba,35-54,expectativas,2.63955
Desaprueba,18-34,vision,2.63802
Desaprueba,35-54,po,2.63422
Desaprueba,55 o+,palabra,2.63194
Desaprueba,55 o+,robo,2.62732
Desaprueba,18-34,plantea,2.62115
Desaprueba,18-34,imagen,2.61398
Desaprueba,35-54,puerta,2.61049
Desaprueba,18-34,real,2.60758
Desaprueba,55 o+,cabo,2.60498
Desaprueba,55 o+,profesores,2.6035
Desaprueba,35-54,importantes,2.60318
Desaprueba,55 o+,ficha,2.59671
Desaprueba,55 o+,resulta,2.59671
Desaprueba,55 o+,casa,2.58977
Desaprueba,18-34,abordado,2.5845
Desaprueba,18-34,dictadura,2.5844
Desaprueba,18-34,digamos,2.58371
Desaprueba,35-54,aborto,2.58275
Desaprueba,55 o+,piñera,2.58084
Desaprueba,18-34,medios,2.57421
Desaprueba,55 o+,iban,2.57306
Desaprueba,55 o+,dirigirse,2.56983
Desaprueba,55 o+,gabinete,2.5643
Desaprueba,55 o+,sale,2.56325
Desaprueba,18-34,considero,2.55709
Desaprueba,18-34,chilenos,2.55195
Desaprueba,35-54,mire,2.54878
Desaprueba,35-54,política,2.54824
Desaprueba,18-34,comunicacional,2.54745
Desaprueba,18-34,principales,2.54476
Desaprueba,35-54,necesita,2.5433
Desaprueba,55 o+,obrero,2.54195
Desaprueba,55 o+,condiciones,2.54163
Desaprueba,18-34,tenia,2.53489
Desaprueba,35-54,ningun,2.5347
Desaprueba,55 o+,ido,2.52708
Desaprueba,55 o+,demasiados,2.52626
Desaprueba,18-34,sobretodo,2.5205
Desaprueba,55 o+,està,2.51868
Desaprueba,55 o+,ningun,2.4992
Desaprueba,35-54,derecho,2.49837
Desaprueba,18-34,claridad,2.49351
Desaprueba,55 o+,meses,2.49076
Desaprueba,18-34,políticas,2.48733
Desaprueba,55 o+,esperaba,2.48568
Desaprueba,18-34,enfasis,2.485
Desaprueba,35-54,unico,2.4682
Desaprueba,55 o+,apoyo,2.46808
Desaprueba,18-34,cifras,2.46571
Desaprueba,35-54,sube,2.4653
Desaprueba,18-34,queda,2.4639
Desaprueba,35-54,invertir,2.45744
Desaprueba,55 o+,vista,2.4566
Desaprueba,18-34,enfrenta,2.45511
Desaprueba,55 o+,pagando,2.45494
Desaprueba,35-54,pueblo,2.44508
Desaprueba,18-34,representa,2.44252
Desaprueba,35-54,mujeres,2.4424
Desaprueba,18-34,venta,2.44135
Desaprueba,18-34,llamamos,2.43768
Desaprueba,18-34,posicion,2.43606
Desaprueba,18-34,importancia,2.4347
Desaprueba,18-34,tiempos,2.42545
Desaprueba,55 o+,fondo,2.42442
Desaprueba,35-54,ladron,2.42263
Desaprueba,55 o+,errores,2.41266
Desaprueba,35-54,conciencia,2.40835
Desaprueba,55 o+,sistema,2.40673
Desaprueba,18-34,independiente,2.4043
Desaprueba,18-34,estudiar,2.40162
Desaprueba,18-34,importante,2.39815
Desaprueba,35-54,nacionales,2.39667
Desaprueba,55 o+,palabras,2.3927
Desaprueba,35-54,precios,2.38319
Desaprueba,18-34,sirven,2.37906
Desaprueba,35-54,corrupto,2.37743
Desaprueba,35-54,trabajador,2.37707
Desaprueba,18-34,cantidad,2.37602
Desaprueba,55 o+,realmente,2.37466
Desaprueba,35-54,decision,2.36984
Desaprueba,55 o+,anuncio,2.36784
Desaprueba,55 o+,laboral,2.36512
Desaprueba,55 o+,cree,2.36331
Desaprueba,35-54,tantas,2.36228
Desaprueba,35-54,tendencia,2.35955
Desaprueba,18-34,cerrando,2.35598
Desaprueba,18-34,propone,2.35507
Desaprueba,18-34,contingencia,2.3513
Desaprueba,18-34,presencia,2.34524
Desaprueba,18-34,cumpla,2.34254
Desaprueba,35-54,plan,2.34137
Desaprueba,18-34,comunicar,2.33958
Desaprueba,35-54,solucionarlos,2.33871
Desaprueba,35-54,pega,2.33681
Desaprueba,18-34,litio,2.33491
Desaprueba,18-34,sename,2.33145
Desaprueba,18-34,necesitan,2.33039
Desaprueba,18-34,razones,2.32862
Desaprueba,18-34,alumnos,2.32775
Desaprueba,35-54,iban,2.32519
Desaprueba,35-54,postura,2.32442
Desaprueba,18-34,region,2.32383
Desaprueba,35-54,ambiental,2.32321
Desaprueba,35-54,nombrar,2.32259
Desaprueba,18-34,calle,2.30502
Desaprueba,55 o+,intereses,2.30274
Desaprueba,18-34,libertad,2.3006
Desaprueba,55 o+,asunto,2.2947
Desaprueba,35-54,necesarias,2.29203
Desaprueba,35-54,hombre,2.29193
Desaprueba,55 o+,seria,2.28206
Desaprueba,35-54,aumentar,2.27305
Desaprueba,55 o+,hijos,2.26734
Desaprueba,55 o+,pensionado,2.26734
Desaprueba,35-54,apoyo,2.26199
Desaprueba,35-54,conveniencia,2.25984
Desaprueba,55 o+,seguridad,2.25786
Desaprueba,35-54,alta,2.25671
Desaprueba,35-54,solución,2.25671
Desaprueba,18-34,ningun,2.25663
Desaprueba,35-54,improvisacion,2.25282
Desaprueba,35-54,adultos,2.25213
Desaprueba,35-54,mayores,2.25213
Desaprueba,18-34,profesionales,2.24875
Desaprueba,35-54,hiba,2.24002
Desaprueba,35-54,ambiente,2.2386
Desaprueba,55 o+,solucion,2.2311
Desaprueba,35-54,juvenil,2.22476
Desaprueba,35-54,echo,2.21942
Desaprueba,18-34,suponia,2.21927
Desaprueba,18-34,mejorar,2.21534
Desaprueba,18-34,acto,2.21183
Desaprueba,35-54,pucha,2.21116
Desaprueba,35-54,legislacion,2.21056
Desaprueba,18-34,hartas,2.2081
Desaprueba,35-54,fiscalizacion,2.19817
Desaprueba,18-34,regiones,2.1981
Desaprueba,18-34,facilidades,2.19726
Desaprueba,55 o+,semana,2.19164
Desaprueba,55 o+,programa,2.18415
Desaprueba,55 o+,nivel,2.18349
Desaprueba,18-34,piñera,2.1815
Desaprueba,55 o+,beca,2.17737
Desaprueba,55 o+,hora,2.17172
Desaprueba,35-54,parecen,2.1659
Desaprueba,55 o+,personal,2.16371
Desaprueba,35-54,suben,2.16293
Desaprueba,35-54,asunto,2.16235
Desaprueba,35-54,moral,2.15965
Desaprueba,35-54,anuncio,2.15734
Desaprueba,55 o+,universidad,2.15372
Desaprueba,55 o+,eleccion,2.14951
Desaprueba,35-54,realidad,2.14613
Desaprueba,35-54,mejorar,2.14394
Desaprueba,55 o+,estrato,2.13477
Desaprueba,35-54,resto,2.13
Desaprueba,35-54,super,2.12759
Desaprueba,18-34,ven,2.1271
Desaprueba,35-54,familiares,2.12561
Desaprueba,35-54,payaso,2.12092
Desaprueba,18-34,subir,2.12008
Desaprueba,35-54,situacion,2.11975
Desaprueba,18-34,vivimos,2.11896
Desaprueba,55 o+,billete,2.11546
Desaprueba,18-34,tirado,2.11239
Desaprueba,35-54,incumplidas,2.10873
Desaprueba,35-54,importante,2.10512
Desaprueba,35-54,obra,2.09585
Desaprueba,35-54,puras,2.08491
Desaprueba,35-54,rural,2.08391
Desaprueba,35-54,frente,2.07681
Desaprueba,35-54,tipo,2.07223
Desaprueba,35-54,progreso,2.07204
Desaprueba,35-54,logrado,2.06609
Desaprueba,18-34,lanzar,2.06571
Desaprueba,55 o+,importante,2.06439
Desaprueba,18-34,dificil,2.05627
Desaprueba,18-34,mejoras,2.0555
Desaprueba,35-54,sectores,2.05521
Desaprueba,35-54,basa,2.05236
Desaprueba,55 o+,alto,2.04957
Desaprueba,35-54,vivir,2.0456
Desaprueba,18-34,concretas,2.0448
Desaprueba,55 o+,razon,2.04245
Desaprueba,18-34,razon,2.03815
Desaprueba,18-34,poblacion,2.03739
Desaprueba,35-54,justicia,2.03523
Desaprueba,35-54,cumplidas,2.03353
Desaprueba,35-54,inversiones,2.03161
Desaprueba,35-54,voto,2.02787
Desaprueba,18-34,favorecen,2.02666
Desaprueba,18-34,ganancias,2.02505
Desaprueba,55 o+,carabineros,2.01822
Desaprueba,55 o+,defiende,2.01822
Desaprueba,55 o+,derechas,2.01822
Desaprueba,55 o+,detenido,2.01822
Desaprueba,55 o+,detienen,2.01822
Desaprueba,55 o+,dura,2.01822
Desaprueba,55 o+,hospital,2.01822
Desaprueba,55 o+,mano,2.01822
Desaprueba,55 o+,quedan,2.01822
Desaprueba,55 o+,quitas,2.01822
Desaprueba,55 o+,sueltos,2.01822
Desaprueba,35-54,cumplimiento,2.01595
Desaprueba,35-54,sabido,2.01491
Desaprueba,55 o+,allende,2.01372
Desaprueba,55 o+,capitalista,2.01372
Desaprueba,35-54,practicamente,2.0123
Desaprueba,55 o+,encuentran,2.012
Desaprueba,18-34,privado,2.01193
Desaprueba,35-54,decirlo,2.01
Desaprueba,55 o+,viene,2.00549
Desaprueba,18-34,actuado,2.00276
Desaprueba,55 o+,estudios,2.00258
Desaprueba,35-54,llevan,2.00107
Desaprueba,18-34,continuacion,1.9951
Desaprueba,55 o+,abajo,1.99212
Desaprueba,35-54,agenda,1.99026
Desaprueba,18-34,eeuu,1.988
Desaprueba,18-34,latinoamerica,1.988
Desaprueba,18-34,populista,1.988
Desaprueba,35-54,consecuencia,1.988
Desaprueba,35-54,seguimos,1.98615
Desaprueba,55 o+,re,1.98612
