aprobacion_presidencial,tendencia,word,n
Aprueba,Centro Derecha / Derecha,tiempos,0.826
Aprueba,Centro Derecha / Derecha,trabajopara,0.826
Aprueba,Centro Derecha / Derecha,usado,0.826
Aprueba,Centro Derecha / Derecha,actualidad,0.8236
Aprueba,Centro Derecha / Derecha,cabe,0.8236
Aprueba,Centro Derecha / Derecha,coherenciapor,0.8236
Aprueba,Centro Derecha / Derecha,controles,0.8236
Aprueba,Centro Derecha / Derecha,documentos,0.8236
Aprueba,Centro Derecha / Derecha,experimentando,0.8236
Aprueba,Centro Derecha / Derecha,gustos,0.8236
Aprueba,Centro Derecha / Derecha,implementado,0.8236
Aprueba,Centro Derecha / Derecha,independientemente,0.8236
Aprueba,Centro Derecha / Derecha,ineficiente,0.8236
Aprueba,Centro Derecha / Derecha,llevo,0.8236
Aprueba,Centro Derecha / Derecha,operativos,0.8236
Aprueba,Centro Derecha / Derecha,raccionar,0.8236
Aprueba,Centro Derecha / Derecha,simultaneos,0.8236
Aprueba,Centro Derecha / Derecha,terminos,0.8236
Aprueba,Centro Derecha / Derecha,vivìo,0.8236
Aprueba,Centro Izquierda / Izquierda,importan,0.8236
Aprueba,Centro Izquierda / Izquierda,condiciones,0.82279
Aprueba,Centro Izquierda / Izquierda,necesario,0.82279
Aprueba,Centro Izquierda / Izquierda,reducir,0.82279
Aprueba,Centro Derecha / Derecha,colaborando,0.81702
Aprueba,Centro Derecha / Derecha,dirigir,0.81702
Aprueba,Centro Izquierda / Izquierda,carnet,0.8165
Aprueba,Centro Izquierda / Izquierda,mejora,0.8165
Aprueba,Centro Izquierda / Izquierda,sacado,0.8165
Aprueba,Centro Izquierda / Izquierda,siente,0.8165
Aprueba,Centro Derecha / Derecha,metiendo,0.81641
Aprueba,Centro Izquierda / Izquierda,actual,0.81412
Aprueba,Centro Izquierda / Izquierda,agradan,0.81412
Aprueba,Centro Izquierda / Izquierda,conectividad,0.81412
Aprueba,Centro Izquierda / Izquierda,continuida,0.81412
Aprueba,Centro Izquierda / Izquierda,enfacis,0.81412
Aprueba,Centro Izquierda / Izquierda,gratuidad,0.81412
Aprueba,Centro Izquierda / Izquierda,importa,0.81412
Aprueba,Centro Izquierda / Izquierda,micheol,0.81412
Aprueba,Centro Izquierda / Izquierda,modificando,0.81412
Aprueba,Centro Izquierda / Izquierda,notando,0.81412
Aprueba,Centro Izquierda / Izquierda,planes,0.81412
Aprueba,Centro Izquierda / Izquierda,porqre,0.81412
Aprueba,Centro Izquierda / Izquierda,preocupando,0.81412
Aprueba,Centro Izquierda / Izquierda,presidenta,0.81412
Aprueba,Centro Izquierda / Izquierda,tributaria,0.81412
Aprueba,Centro Derecha / Derecha,asombra,0.8134
Aprueba,Centro Derecha / Derecha,cantidad,0.8134
Aprueba,Centro Derecha / Derecha,complejos,0.8134
Aprueba,Centro Derecha / Derecha,actuando,0.81339
Aprueba,Centro Derecha / Derecha,apertura,0.81339
Aprueba,Centro Derecha / Derecha,armonia,0.81339
Aprueba,Centro Derecha / Derecha,austero,0.81339
Aprueba,Centro Derecha / Derecha,causa,0.81339
Aprueba,Centro Derecha / Derecha,centro,0.81339
Aprueba,Centro Derecha / Derecha,gastos.mejor,0.81339
Aprueba,Centro Derecha / Derecha,importantes,0.81339
Aprueba,Centro Derecha / Derecha,llama,0.81339
Aprueba,Centro Derecha / Derecha,mejopr,0.81339
Aprueba,Centro Derecha / Derecha,personales,0.81339
Aprueba,Centro Derecha / Derecha,podido,0.81339
Aprueba,Centro Derecha / Derecha,porqe,0.81339
Aprueba,Centro Derecha / Derecha,preo,0.81339
Aprueba,Centro Derecha / Derecha,qiuedo,0.81339
Aprueba,Centro Derecha / Derecha,rato,0.81339
Aprueba,Centro Derecha / Derecha,sacar,0.81339
Aprueba,Centro Derecha / Derecha,trando,0.81339
Aprueba,Centro,abanderizado,0.81294
Aprueba,Centro,distador,0.81294
Aprueba,Centro,humilde,0.81294
Aprueba,Centro,llevando,0.81294
Aprueba,Centro,transparencia,0.81294
Aprueba,Centro Derecha / Derecha,adeministracion,0.81041
Aprueba,Centro Derecha / Derecha,transpaene,0.81041
Aprueba,Centro Derecha / Derecha,paia,0.80867
Aprueba,Centro Derecha / Derecha,sacado,0.80867
Aprueba,Centro Izquierda / Izquierda,incrementado,0.80798
Aprueba,Centro Derecha / Derecha,eficacia,0.80721
Aprueba,Centro Derecha / Derecha,organismo,0.80721
Aprueba,Centro Derecha / Derecha,poublico,0.80721
Aprueba,Centro Derecha / Derecha,servicios,0.80721
Aprueba,Centro Derecha / Derecha,daño,0.8047
Aprueba,Centro Derecha / Derecha,derrepente,0.8047
Aprueba,Centro Derecha / Derecha,discupe,0.8047
Aprueba,Centro Derecha / Derecha,expresion,0.8047
Aprueba,Centro Derecha / Derecha,exranjera,0.8047
Aprueba,Centro Derecha / Derecha,valora,0.8047
Aprueba,Centro Derecha / Derecha,vieja,0.8047
Aprueba,Centro Derecha / Derecha,votando,0.8047
Aprueba,Centro Derecha / Derecha,obtuve,0.8023
Aprueba,Centro Derecha / Derecha,chicos,0.79971
Aprueba,Centro Derecha / Derecha,pobre,0.79971
Aprueba,Centro Derecha / Derecha,posibilidades,0.79971
Aprueba,Centro Derecha / Derecha,comunismo,0.79912
Aprueba,Centro Izquierda / Izquierda,critique,0.7952
Aprueba,Centro Izquierda / Izquierda,dios,0.7952
Aprueba,Centro Izquierda / Izquierda,empresas,0.7952
Aprueba,Centro Izquierda / Izquierda,grande,0.7952
Aprueba,Centro Izquierda / Izquierda,hartos,0.7952
Aprueba,Centro Izquierda / Izquierda,imporatante,0.7952
Aprueba,Centro Izquierda / Izquierda,llevo,0.7952
Aprueba,Centro Izquierda / Izquierda,mejoras,0.7952
Aprueba,Centro Izquierda / Izquierda,nombra,0.7952
Aprueba,Centro Izquierda / Izquierda,viiviendo,0.7952
Aprueba,Centro Izquierda / Izquierda,brillante,0.79421
Aprueba,Centro Izquierda / Izquierda,don,0.79421
Aprueba,Centro Izquierda / Izquierda,mando,0.79421
Aprueba,Centro Izquierda / Izquierda,trabajolico,0.79421
Aprueba,Centro Derecha / Derecha,frutos,0.79319
Aprueba,Centro Derecha / Derecha,mejoras,0.79319
Aprueba,Centro Derecha / Derecha,progresar,0.79319
Aprueba,Centro Derecha / Derecha,atacan,0.79012
Aprueba,Centro Derecha / Derecha,deficiencia,0.79012
Aprueba,Centro Derecha / Derecha,envidiosos,0.79012
Aprueba,Centro Derecha / Derecha,titrado,0.79012
Aprueba,Centro Derecha / Derecha,trado,0.79012
Aprueba,Centro Derecha / Derecha,tranquila,0.79012
Aprueba,Centro Derecha / Derecha,devieran,0.78994
Aprueba,Centro Derecha / Derecha,compliendo,0.78823
Aprueba,Centro Derecha / Derecha,aula,0.7881
Aprueba,Centro Derecha / Derecha,interezante,0.7881
Aprueba,Centro Derecha / Derecha,pensar,0.7881
Aprueba,Centro Derecha / Derecha,polarizado,0.7881
Aprueba,Centro Derecha / Derecha,vance,0.7881
Aprueba,Centro Derecha / Derecha,crecido,0.781
Aprueba,Centro Izquierda / Izquierda,cargo,0.78086
Aprueba,Centro Izquierda / Izquierda,haga,0.78086
Aprueba,Centro Izquierda / Izquierda,nuevamente,0.78086
Aprueba,Centro Izquierda / Izquierda,desorden,0.7739
Aprueba,Centro Izquierda / Izquierda,exigiendo,0.7739
Aprueba,Centro Izquierda / Izquierda,expulsando,0.7739
Aprueba,Centro Izquierda / Izquierda,llegando,0.7739
Aprueba,Centro Izquierda / Izquierda,vienen,0.7739
Aprueba,Centro Derecha / Derecha,anbito,0.77312
Aprueba,Centro Derecha / Derecha,comentarios,0.77312
Aprueba,Centro Derecha / Derecha,condicion,0.77312
Aprueba,Centro Derecha / Derecha,excepciones,0.77312
Aprueba,Centro Derecha / Derecha,gestor,0.77312
Aprueba,Centro Derecha / Derecha,identifico,0.77312
Aprueba,Centro Derecha / Derecha,inapropiados,0.77312
Aprueba,Centro Derecha / Derecha,parce,0.77312
Aprueba,Centro Derecha / Derecha,preocupaba,0.77312
Aprueba,Centro Derecha / Derecha,relativamente,0.77312
Aprueba,Centro Derecha / Derecha,tecnicas,0.77312
Aprueba,Centro Derecha / Derecha,arta,0.77271
Aprueba,Centro Derecha / Derecha,campesina,0.77271
Aprueba,Centro Derecha / Derecha,campesinado,0.77271
Aprueba,Centro Derecha / Derecha,comunes,0.77271
Aprueba,Centro Derecha / Derecha,dominga,0.77271
Aprueba,Centro Derecha / Derecha,enfocadas,0.77271
Aprueba,Centro Derecha / Derecha,entrado,0.77271
Aprueba,Centro Derecha / Derecha,llamaban,0.77271
Aprueba,Centro Derecha / Derecha,ponerse,0.77271
Aprueba,Centro Derecha / Derecha,region,0.77271
Aprueba,Centro Derecha / Derecha,resulta,0.77271
Aprueba,Centro Derecha / Derecha,sabido,0.77271
Aprueba,Centro,apuntado,0.7726
Aprueba,Centro,encuestas,0.7726
Aprueba,Centro,espera,0.7726
Aprueba,Centro,finalmente,0.7726
Aprueba,Centro,notado,0.7726
Aprueba,Centro,reactivacion,0.7726
Aprueba,Centro Derecha / Derecha,cumprido,0.77217
Aprueba,Centro Derecha / Derecha,to,0.77217
Aprueba,Centro Izquierda / Izquierda,elegimos,0.76966
Aprueba,Centro Izquierda / Izquierda,realidad,0.76966
Aprueba,Centro Izquierda / Izquierda,salido,0.76966
Aprueba,Centro Izquierda / Izquierda,tercero,0.76966
Aprueba,Centro Derecha / Derecha,pàis,0.76578
Aprueba,Centro Derecha / Derecha,portando,0.76578
Aprueba,Centro Derecha / Derecha,tranqlo,0.76578
Aprueba,Centro Izquierda / Izquierda,adecuadas,0.76338
Aprueba,Centro Izquierda / Izquierda,demandado,0.76338
Aprueba,Centro Izquierda / Izquierda,iniciativa,0.76338
Aprueba,Centro Izquierda / Izquierda,legislativas,0.76338
Aprueba,Centro Derecha / Derecha,comparo,0.76203
Aprueba,Centro Derecha / Derecha,conduce,0.76203
Aprueba,Centro Derecha / Derecha,ejercer,0.76203
Aprueba,Centro Derecha / Derecha,esfera,0.76203
Aprueba,Centro Derecha / Derecha,favor,0.76203
Aprueba,Centro Derecha / Derecha,gustarìa,0.76203
Aprueba,Centro Derecha / Derecha,observar,0.76203
Aprueba,Centro Derecha / Derecha,polìtica,0.76203
Aprueba,Centro Derecha / Derecha,activado,0.7597
Aprueba,Centro Derecha / Derecha,admisrtrar,0.7597
Aprueba,Centro Derecha / Derecha,alegatos,0.7597
Aprueba,Centro Derecha / Derecha,apatico,0.7597
Aprueba,Centro Derecha / Derecha,apoyar,0.7597
Aprueba,Centro Derecha / Derecha,avala,0.7597
Aprueba,Centro Derecha / Derecha,ayudado,0.7597
Aprueba,Centro Derecha / Derecha,boga,0.7597
Aprueba,Centro Derecha / Derecha,causas,0.7597
Aprueba,Centro Derecha / Derecha,com9o,0.7597
Aprueba,Centro Derecha / Derecha,comunicacion,0.7597
Aprueba,Centro Derecha / Derecha,conla,0.7597
Aprueba,Centro Derecha / Derecha,cremimiento,0.7597
Aprueba,Centro Derecha / Derecha,cristiano,0.7597
Aprueba,Centro Derecha / Derecha,cualquiera,0.7597
Aprueba,Centro Derecha / Derecha,curtural,0.7597
Aprueba,Centro Derecha / Derecha,defensa,0.7597
Aprueba,Centro Derecha / Derecha,dejaron,0.7597
Aprueba,Centro Derecha / Derecha,desvalida,0.7597
Aprueba,Centro Derecha / Derecha,empeabilidad,0.7597
Aprueba,Centro Derecha / Derecha,emvuelto,0.7597
Aprueba,Centro Derecha / Derecha,enpresariales,0.7597
Aprueba,Centro Derecha / Derecha,escandalos,0.7597
Aprueba,Centro Derecha / Derecha,esperabamos,0.7597
Aprueba,Centro Derecha / Derecha,famila,0.7597
Aprueba,Centro Derecha / Derecha,fomra,0.7597
Aprueba,Centro Derecha / Derecha,gustra,0.7597
Aprueba,Centro Derecha / Derecha,havienmdo,0.7597
Aprueba,Centro Derecha / Derecha,l0,0.7597
Aprueba,Centro Derecha / Derecha,laconfianza,0.7597
Aprueba,Centro Derecha / Derecha,levado,0.7597
Aprueba,Centro Derecha / Derecha,llendo,0.7597
Aprueba,Centro Derecha / Derecha,mejoramiento,0.7597
Aprueba,Centro Derecha / Derecha,moviendo,0.7597
Aprueba,Centro Derecha / Derecha,opciones,0.7597
Aprueba,Centro Derecha / Derecha,opinionpublica,0.7597
Aprueba,Centro Derecha / Derecha,organizo,0.7597
Aprueba,Centro Derecha / Derecha,políticas,0.7597
Aprueba,Centro Derecha / Derecha,porv,0.7597
Aprueba,Centro Derecha / Derecha,puso,0.7597
Aprueba,Centro Derecha / Derecha,quisiera,0.7597
Aprueba,Centro Derecha / Derecha,recuperacion,0.7597
Aprueba,Centro Derecha / Derecha,refleja,0.7597
Aprueba,Centro Derecha / Derecha,reguló,0.7597
Aprueba,Centro Derecha / Derecha,seguir,0.7597
Aprueba,Centro Derecha / Derecha,sepuede,0.7597
Aprueba,Centro Derecha / Derecha,sioridubre,0.7597
Aprueba,Centro Derecha / Derecha,stop,0.7597
Aprueba,Centro Derecha / Derecha,super,0.7597
Aprueba,Centro Derecha / Derecha,teniamos,0.7597
Aprueba,Centro Derecha / Derecha,transparentes,0.7597
Aprueba,Centro Derecha / Derecha,union,0.7597
Aprueba,Centro Derecha / Derecha,universidades,0.7597
Aprueba,Centro Derecha / Derecha,compromiso,0.75936
Aprueba,Centro,aumento,0.75653
Aprueba,Centro Derecha / Derecha,corriente,0.75558
Aprueba,Centro Derecha / Derecha,dineros,0.75558
Aprueba,Centro Derecha / Derecha,estadista,0.75558
Aprueba,Centro Derecha / Derecha,abriendo,0.75358
Aprueba,Centro Derecha / Derecha,antiguas,0.75358
Aprueba,Centro Derecha / Derecha,asocuados,0.75358
Aprueba,Centro Derecha / Derecha,avanza,0.75358
Aprueba,Centro Derecha / Derecha,benefcios,0.75358
Aprueba,Centro Derecha / Derecha,cabo,0.75358
Aprueba,Centro Derecha / Derecha,calle,0.75358
Aprueba,Centro Derecha / Derecha,cargandolo,0.75358
Aprueba,Centro Derecha / Derecha,casas,0.75358
Aprueba,Centro Derecha / Derecha,comparación,0.75358
Aprueba,Centro Derecha / Derecha,dirección,0.75358
Aprueba,Centro Derecha / Derecha,esdtabamos,0.75358
Aprueba,Centro Derecha / Derecha,evidentes,0.75358
Aprueba,Centro Derecha / Derecha,fomentando,0.75358
Aprueba,Centro Derecha / Derecha,gibierno,0.75358
Aprueba,Centro Derecha / Derecha,guiar,0.75358
Aprueba,Centro Derecha / Derecha,guio,0.75358
Aprueba,Centro Derecha / Derecha,habiamos,0.75358
Aprueba,Centro Derecha / Derecha,inmediatas,0.75358
Aprueba,Centro Derecha / Derecha,interesa,0.75358
Aprueba,Centro Derecha / Derecha,logra,0.75358
Aprueba,Centro Derecha / Derecha,logrande,0.75358
Aprueba,Centro Derecha / Derecha,mese,0.75358
Aprueba,Centro Derecha / Derecha,micleje,0.75358
Aprueba,Centro Derecha / Derecha,mineria,0.75358
Aprueba,Centro Derecha / Derecha,monton,0.75358
Aprueba,Centro Derecha / Derecha,ne,0.75358
Aprueba,Centro Derecha / Derecha,objetivos,0.75358
Aprueba,Centro Derecha / Derecha,palpa,0.75358
Aprueba,Centro Derecha / Derecha,pàsado,0.75358
Aprueba,Centro Derecha / Derecha,pide,0.75358
Aprueba,Centro Derecha / Derecha,pooc,0.75358
Aprueba,Centro Derecha / Derecha,recibiendo,0.75358
Aprueba,Centro Derecha / Derecha,recuperando,0.75358
Aprueba,Centro Derecha / Derecha,sacarlos,0.75358
Aprueba,Centro Derecha / Derecha,saliamos,0.75358
Aprueba,Centro Derecha / Derecha,seguio,0.75358
Aprueba,Centro Derecha / Derecha,suben,0.75358
Aprueba,Centro Derecha / Derecha,ultuim,0.75358
Aprueba,Centro Derecha / Derecha,vemos,0.75358
Aprueba,Centro Derecha / Derecha,ventas,0.75358
Aprueba,Centro Derecha / Derecha,yendo,0.75358
Aprueba,Centro Derecha / Derecha,administrada,0.7526
Aprueba,Centro Derecha / Derecha,ayudar,0.7526
Aprueba,Centro Derecha / Derecha,chileno,0.7526
Aprueba,Centro Derecha / Derecha,entrando,0.7526
Aprueba,Centro Derecha / Derecha,existian,0.7526
Aprueba,Centro Derecha / Derecha,experiencia,0.7526
Aprueba,Centro Derecha / Derecha,fanatico,0.7526
Aprueba,Centro Derecha / Derecha,franco,0.7526
Aprueba,Centro Derecha / Derecha,gira,0.7526
Aprueba,Centro Derecha / Derecha,golpe,0.7526
Aprueba,Centro Derecha / Derecha,sentido,0.7526
Aprueba,Centro Izquierda / Izquierda,echo,0.7526
Aprueba,Centro Izquierda / Izquierda,pq,0.7526
Aprueba,Centro Derecha / Derecha,abria,0.75051
Aprueba,Centro Derecha / Derecha,arreglando,0.75019
Aprueba,Centro Derecha / Derecha,regula,0.75019
Aprueba,Centro Derecha / Derecha,surgiendo,0.75019
Aprueba,Centro Derecha / Derecha,todn,0.75019
Aprueba,Centro Derecha / Derecha,extructuras,0.74947
Aprueba,Centro Derecha / Derecha,legislacion,0.74947
Aprueba,Centro Derecha / Derecha,importancia,0.7456
Aprueba,Centro Derecha / Derecha,apoyarlo,0.7455
Aprueba,Centro Derecha / Derecha,descontento,0.7455
Aprueba,Centro Derecha / Derecha,desigualdad,0.7455
Aprueba,Centro Derecha / Derecha,desubicado,0.7455
Aprueba,Centro Derecha / Derecha,dinero,0.7455
Aprueba,Centro Derecha / Derecha,equivoco,0.7455
Aprueba,Centro Derecha / Derecha,lados,0.7455
Aprueba,Centro Derecha / Derecha,lamentablemente,0.7455
Aprueba,Centro Derecha / Derecha,negro,0.7455
Aprueba,Centro Derecha / Derecha,palabreria,0.7455
Aprueba,Centro Derecha / Derecha,preguntando,0.7455
Aprueba,Centro Derecha / Derecha,pueblo,0.7455
Aprueba,Centro Derecha / Derecha,reprensenta,0.7455
Aprueba,Centro Derecha / Derecha,robado,0.7455
Aprueba,Centro Derecha / Derecha,transacciones,0.7455
Aprueba,Centro Derecha / Derecha,venir,0.7455
Aprueba,Centro Derecha / Derecha,vino,0.7455
Aprueba,Centro Derecha / Derecha,vivo,0.7455
Aprueba,Centro Izquierda / Izquierda,dando,0.74405
Aprueba,Centro Izquierda / Izquierda,país,0.74405
Aprueba,Centro Izquierda / Izquierda,paso,0.74405
Aprueba,Centro Izquierda / Izquierda,quintero,0.74405
Aprueba,Centro Izquierda / Izquierda,recuerda,0.74405
Aprueba,Centro Derecha / Derecha,afecta,0.74277
Aprueba,Centro Derecha / Derecha,altos,0.74277
Aprueba,Centro Derecha / Derecha,ambiente,0.74277
Aprueba,Centro Derecha / Derecha,ami,0.74277
Aprueba,Centro Derecha / Derecha,aumentar,0.74277
Aprueba,Centro Derecha / Derecha,automaticamente,0.74277
Aprueba,Centro Derecha / Derecha,buscar,0.74277
Aprueba,Centro Derecha / Derecha,cae,0.74277
Aprueba,Centro Derecha / Derecha,cvisto,0.74277
Aprueba,Centro Derecha / Derecha,desemvuelvo,0.74277
Aprueba,Centro Derecha / Derecha,directamente,0.74277
Aprueba,Centro Derecha / Derecha,ejecutado,0.74277
Aprueba,Centro Derecha / Derecha,encontrado,0.74277
Aprueba,Centro Derecha / Derecha,esten,0.74277
Aprueba,Centro Derecha / Derecha,externa,0.74277
Aprueba,Centro Derecha / Derecha,fomento,0.74277
Aprueba,Centro Derecha / Derecha,funcionan,0.74277
Aprueba,Centro Derecha / Derecha,grupo,0.74277
Aprueba,Centro Derecha / Derecha,interna,0.74277
Aprueba,Centro Derecha / Derecha,inyeccion,0.74277
Aprueba,Centro Derecha / Derecha,nuevamente,0.74277
Aprueba,Centro Derecha / Derecha,organizando,0.74277
Aprueba,Centro Derecha / Derecha,pega,0.74277
Aprueba,Centro Derecha / Derecha,planteado,0.74277
Aprueba,Centro Derecha / Derecha,rebundancia,0.74277
Aprueba,Centro Derecha / Derecha,reemplaza,0.74277
Aprueba,Centro Derecha / Derecha,reflejado,0.74277
Aprueba,Centro Derecha / Derecha,sensacion,0.74277
Aprueba,Centro Derecha / Derecha,ugual,0.74277
Aprueba,Centro Derecha / Derecha,valga,0.74277
Aprueba,Centro Derecha / Derecha,visionaria,0.74277
Aprueba,Centro Derecha / Derecha,territorial,0.74036
Aprueba,Centro Derecha / Derecha,inevrsiones,0.74034
Aprueba,Centro Derecha / Derecha,mercados,0.74034
Aprueba,Centro Derecha / Derecha,aprobaciones,0.7384
Aprueba,Centro Derecha / Derecha,dificiles,0.7384
Aprueba,Centro Derecha / Derecha,momentos,0.7384
Aprueba,Centro Derecha / Derecha,observadop,0.7384
Aprueba,Centro Derecha / Derecha,presentado,0.7384
Aprueba,Centro Derecha / Derecha,desarollar,0.73772
Aprueba,Centro Derecha / Derecha,intentado,0.73772
Aprueba,Centro Derecha / Derecha,mepleeo,0.73772
Aprueba,Centro Derecha / Derecha,orientadas,0.73772
Aprueba,Centro Derecha / Derecha,posibilidad,0.73772
Aprueba,Centro Derecha / Derecha,queimplemento,0.73772
Aprueba,Centro Derecha / Derecha,acercado,0.73685
Aprueba,Centro Derecha / Derecha,acercamiento,0.73685
Aprueba,Centro Derecha / Derecha,animal,0.73685
Aprueba,Centro Derecha / Derecha,arreglado,0.73685
Aprueba,Centro Derecha / Derecha,camiseta,0.73685
Aprueba,Centro Derecha / Derecha,carta,0.73685
Aprueba,Centro Derecha / Derecha,culto,0.73685
Aprueba,Centro Derecha / Derecha,efectividad,0.73685
Aprueba,Centro Derecha / Derecha,encuentra,0.73685
Aprueba,Centro Derecha / Derecha,futurista,0.73685
Aprueba,Centro Derecha / Derecha,ideologia,0.73685
Aprueba,Centro Derecha / Derecha,impartir,0.73685
Aprueba,Centro Derecha / Derecha,ira,0.73685
Aprueba,Centro Derecha / Derecha,justicia,0.73685
Aprueba,Centro Derecha / Derecha,mejorarse,0.73685
Aprueba,Centro Derecha / Derecha,metido,0.73685
Aprueba,Centro Derecha / Derecha,municipio,0.73685
Aprueba,Centro Derecha / Derecha,necesitan,0.73685
Aprueba,Centro Derecha / Derecha,practica,0.73685
Aprueba,Centro Derecha / Derecha,principios,0.73685
Aprueba,Centro Derecha / Derecha,profundos,0.73685
Aprueba,Centro Derecha / Derecha,rapida,0.73685
Aprueba,Centro Derecha / Derecha,rapidez,0.73685
Aprueba,Centro Derecha / Derecha,refiere,0.73685
Aprueba,Centro Derecha / Derecha,sentir,0.73685
Aprueba,Centro Derecha / Derecha,terrible,0.73685
Aprueba,Centro Izquierda / Izquierda,negociacion,0.73623
Aprueba,Centro Izquierda / Izquierda,pensado,0.73623
Aprueba,Centro Derecha / Derecha,activacion,0.73531
Aprueba,Centro Derecha / Derecha,agente,0.73185
Aprueba,Centro Derecha / Derecha,apoyanda,0.73185
Aprueba,Centro Derecha / Derecha,reordenando,0.73185
Aprueba,Centro Derecha / Derecha,alimentado,0.7313
Aprueba,Centro Derecha / Derecha,emprleadores,0.72971
Aprueba,Centro Derecha / Derecha,mayorias,0.72971
Aprueba,Centro Derecha / Derecha,minorias,0.72971
Aprueba,Centro Derecha / Derecha,motivar,0.72971
Aprueba,Centro Derecha / Derecha,parametro,0.72971
Aprueba,Centro Derecha / Derecha,real,0.72971
Aprueba,Centro Derecha / Derecha,restablecido,0.72971
Aprueba,Centro Derecha / Derecha,trabajen,0.72971
Aprueba,Centro Derecha / Derecha,desarollo,0.72924
Aprueba,Centro Derecha / Derecha,via,0.72924
Aprueba,Centro Derecha / Derecha,progresos,0.72637
Aprueba,Centro Derecha / Derecha,siguio,0.72637
Aprueba,Centro Derecha / Derecha,comparto,0.72436
Aprueba,Centro Derecha / Derecha,principio,0.72436
Aprueba,Centro Derecha / Derecha,100,0.7242
Aprueba,Centro Derecha / Derecha,quisieramos,0.7242
Aprueba,Centro Izquierda / Izquierda,mantenemos,0.72373
Aprueba,Centro Izquierda / Izquierda,normal,0.72373
Aprueba,Centro Derecha / Derecha,atractivo,0.72133
Aprueba,Centro Derecha / Derecha,detenido,0.72133
Aprueba,Centro Derecha / Derecha,flujo,0.72133
Aprueba,Centro Derecha / Derecha,atentados,0.7171
Aprueba,Centro Derecha / Derecha,contecto,0.7171
Aprueba,Centro Derecha / Derecha,criticas,0.7171
Aprueba,Centro Derecha / Derecha,democraticamente,0.7171
Aprueba,Centro Derecha / Derecha,desestabilizado,0.7171
Aprueba,Centro Derecha / Derecha,elejido,0.7171
Aprueba,Centro Derecha / Derecha,inprementando,0.7171
Aprueba,Centro Derecha / Derecha,opocicion,0.7171
Aprueba,Centro Derecha / Derecha,permite,0.7171
Aprueba,Centro Derecha / Derecha,presentarse,0.7171
Aprueba,Centro Derecha / Derecha,senado,0.7171
Aprueba,Centro Derecha / Derecha,terroristas,0.7171
Aprueba,Centro Derecha / Derecha,vivimos,0.7171
Aprueba,Centro Derecha / Derecha,zona,0.7171
Aprueba,Centro Izquierda / Izquierda,benefician,0.7125
Aprueba,Centro Izquierda / Izquierda,sectores,0.7125
Aprueba,Centro Derecha / Derecha,apoco,0.71
Aprueba,Centro Derecha / Derecha,20,0.70692
Aprueba,Centro Derecha / Derecha,25,0.70692
Aprueba,Centro Derecha / Derecha,casado,0.70692
Aprueba,Centro Derecha / Derecha,esposa,0.70692
Aprueba,Centro Derecha / Derecha,obtuvo,0.70692
Aprueba,Centro Derecha / Derecha,consensos,0.70624
Aprueba,Centro Derecha / Derecha,dialogar,0.70624
Aprueba,Centro Derecha / Derecha,llegan,0.70624
Aprueba,Centro Derecha / Derecha,porke,0.70624
Aprueba,Centro Derecha / Derecha,principalmente,0.70624
Aprueba,Centro Derecha / Derecha,trabas,0.70624
Aprueba,Centro Derecha / Derecha,abordan,0.70566
Aprueba,Centro Derecha / Derecha,puntos,0.70566
Aprueba,Centro Derecha / Derecha,abajo,0.7056
Aprueba,Centro Derecha / Derecha,constantes,0.7056
Aprueba,Centro Derecha / Derecha,cabolo,0.70415
Aprueba,Centro Derecha / Derecha,caminio,0.70415
Aprueba,Centro Derecha / Derecha,cartera,0.70415
Aprueba,Centro Derecha / Derecha,caso,0.70415
Aprueba,Centro Derecha / Derecha,cercania,0.70415
Aprueba,Centro Derecha / Derecha,contingencia,0.70415
Aprueba,Centro Derecha / Derecha,conviccion,0.70415
Aprueba,Centro Derecha / Derecha,cumpledohasta,0.70415
Aprueba,Centro Derecha / Derecha,cumplimiento,0.70415
Aprueba,Centro Derecha / Derecha,dedicacion,0.70415
Aprueba,Centro Derecha / Derecha,disminuir,0.70415
Aprueba,Centro Derecha / Derecha,eficientes,0.70415
Aprueba,Centro Derecha / Derecha,gasto,0.70415
Aprueba,Centro Derecha / Derecha,historia,0.70415
Aprueba,Centro Derecha / Derecha,llebado,0.70415
Aprueba,Centro Derecha / Derecha,meja,0.70415
Aprueba,Centro Derecha / Derecha,reajuste,0.70415
Aprueba,Centro Derecha / Derecha,transporte,0.70415
Aprueba,Centro Derecha / Derecha,dialogo,0.70402
Aprueba,Centro Derecha / Derecha,alcanzar,0.7029
Aprueba,Centro Derecha / Derecha,altiro,0.7029
Aprueba,Centro Derecha / Derecha,anotado,0.7029
Aprueba,Centro Derecha / Derecha,anti,0.7029
Aprueba,Centro Derecha / Derecha,aprobarlo,0.7029
Aprueba,Centro Derecha / Derecha,arrastran,0.7029
Aprueba,Centro Derecha / Derecha,aumenta,0.7029
Aprueba,Centro Derecha / Derecha,azules,0.7029
Aprueba,Centro Derecha / Derecha,combatir,0.7029
Aprueba,Centro Derecha / Derecha,contraresta,0.7029
Aprueba,Centro Derecha / Derecha,cumplirse,0.7029
Aprueba,Centro Derecha / Derecha,desaprobarlo,0.7029
Aprueba,Centro Derecha / Derecha,detener,0.7029
Aprueba,Centro Derecha / Derecha,disminucion,0.7029
Aprueba,Centro Derecha / Derecha,estatal,0.7029
Aprueba,Centro Derecha / Derecha,gastan,0.7029
