zona,tendencia,edad,sexo,aprobacion_presidencial,word,peso
Regiones,Centro,18-34,Hombre,Desaprueba,cortando,1.31207
Regiones,Centro,18-34,Hombre,Desaprueba,dando,1.1715
Regiones,Centro,18-34,Hombre,Desaprueba,declaraciones,1.01845
Regiones,Centro,18-34,Hombre,Desaprueba,dirigido,1.136
Regiones,Centro,18-34,Hombre,Desaprueba,economia,1.136
Regiones,Centro,18-34,Hombre,Desaprueba,empleo,3.43412
Regiones,Centro,18-34,Hombre,Desaprueba,empresariado,1.1715
Regiones,Centro,18-34,Hombre,Desaprueba,empresiara,0.89086
Regiones,Centro,18-34,Hombre,Desaprueba,enfasis,1.1715
Regiones,Centro,18-34,Hombre,Desaprueba,estudios,1.31207
Regiones,Centro,18-34,Hombre,Desaprueba,explotando,1.10826
Regiones,Centro,18-34,Hombre,Desaprueba,facilidades,0.89086
Regiones,Centro,18-34,Hombre,Desaprueba,falta,1.1147
Regiones,Centro,18-34,Hombre,Desaprueba,gestion,1.01845
Regiones,Centro,18-34,Hombre,Desaprueba,gobierno,1.1715
Regiones,Centro,18-34,Hombre,Desaprueba,honestidad,1.1147
Regiones,Centro,18-34,Hombre,Desaprueba,incomodida,1.33507
Regiones,Centro,18-34,Hombre,Desaprueba,intereses,1.136
Regiones,Centro,18-34,Hombre,Desaprueba,medidas,1.1076
Regiones,Centro,18-34,Hombre,Desaprueba,minimo,1.0645
Regiones,Centro,18-34,Hombre,Desaprueba,ministro,1.01845
Regiones,Centro,18-34,Hombre,Desaprueba,mundo,1.1715
Regiones,Centro,18-34,Hombre,Desaprueba,necesitan,1.39319
Regiones,Centro,18-34,Hombre,Desaprueba,netamente,1.01845
Regiones,Centro,18-34,Hombre,Desaprueba,niños,1.39319
Regiones,Centro,18-34,Hombre,Desaprueba,pasa,1.1076
Regiones,Centro,18-34,Hombre,Desaprueba,presupuestos,1.1076
Regiones,Centro,18-34,Hombre,Desaprueba,privado,1.136
Regiones,Centro,18-34,Hombre,Desaprueba,promesas,1.31207
Regiones,Centro,18-34,Hombre,Desaprueba,publicas,1.01845
Regiones,Centro,18-34,Hombre,Desaprueba,rapido,1.0645
Regiones,Centro,18-34,Hombre,Desaprueba,recortes,1.1076
Regiones,Centro,18-34,Hombre,Desaprueba,rige,1.136
Regiones,Centro,18-34,Hombre,Desaprueba,sector,1.136
Regiones,Centro,18-34,Hombre,Desaprueba,sename,1.39319
Regiones,Centro,18-34,Hombre,Desaprueba,siento,0.89086
Regiones,Centro,18-34,Hombre,Desaprueba,sociales,1.1076
Regiones,Centro,18-34,Hombre,Desaprueba,sociedad,1.33507
Regiones,Centro,18-34,Hombre,Desaprueba,soluciones,1.136
Regiones,Centro,18-34,Hombre,Desaprueba,sueldos,1.0645
Regiones,Centro,18-34,Hombre,Desaprueba,trabaajor,0.89086
Regiones,Centro,18-34,Hombre,Desaprueba,ves,0.89086
Regiones,Centro,18-34,Hombre,Desaprueba,zona,1.136
Regiones,Centro,18-34,Mujer,Aprueba,als,1.2496
Regiones,Centro,18-34,Mujer,Aprueba,avanzado,1.05048
Regiones,Centro,18-34,Mujer,Aprueba,cambio,1.16432
Regiones,Centro,18-34,Mujer,Aprueba,carabineros,1.2496
Regiones,Centro,18-34,Mujer,Aprueba,estancados,1.05048
Regiones,Centro,18-34,Mujer,Aprueba,genral,1.2496
Regiones,Centro,18-34,Mujer,Aprueba,importancia,1.16432
Regiones,Centro,18-34,Mujer,Aprueba,inmigracion,1.08081
Regiones,Centro,18-34,Mujer,Aprueba,leyes,1.16432
Regiones,Centro,18-34,Mujer,Aprueba,mando,1.2496
Regiones,Centro,18-34,Mujer,Aprueba,ne,1.2496
Regiones,Centro,18-34,Mujer,Aprueba,personas,1.16432
Regiones,Centro,18-34,Mujer,Aprueba,politica,1.08081
Regiones,Centro,18-34,Mujer,Aprueba,proyecto,1.05048
Regiones,Centro,18-34,Mujer,Aprueba,reformas,1.05048
Regiones,Centro,18-34,Mujer,Aprueba,responde,1.7618
Regiones,Centro,18-34,Mujer,Aprueba,spor,1.2496
Regiones,Centro,18-34,Mujer,Aprueba,subirle,1.2496
Regiones,Centro,18-34,Mujer,Aprueba,tratando,1.2496
Regiones,Centro,18-34,Mujer,Desaprueba,aburrida,1.05048
Regiones,Centro,18-34,Mujer,Desaprueba,ambiente,1.06769
Regiones,Centro,18-34,Mujer,Desaprueba,anteriores,0.80676
Regiones,Centro,18-34,Mujer,Desaprueba,apyo,1.06769
Regiones,Centro,18-34,Mujer,Desaprueba,ayudando,1.14336
Regiones,Centro,18-34,Mujer,Desaprueba,ayude,1.14336
Regiones,Centro,18-34,Mujer,Desaprueba,cabo,1.2709
Regiones,Centro,18-34,Mujer,Desaprueba,chiele,1.14336
Regiones,Centro,18-34,Mujer,Desaprueba,considero,0.80676
Regiones,Centro,18-34,Mujer,Desaprueba,contradice,0.80676
Regiones,Centro,18-34,Mujer,Desaprueba,credibilidad,0.80676
Regiones,Centro,18-34,Mujer,Desaprueba,cuidado,1.06769
Regiones,Centro,18-34,Mujer,Desaprueba,derecha,1.05048
Regiones,Centro,18-34,Mujer,Desaprueba,desconfianza,0.80676
Regiones,Centro,18-34,Mujer,Desaprueba,discursos,1.61352
Regiones,Centro,18-34,Mujer,Desaprueba,educacion,2.698
Regiones,Centro,18-34,Mujer,Desaprueba,empresariado,1.06769
Regiones,Centro,18-34,Mujer,Desaprueba,empresas,1.14336
Regiones,Centro,18-34,Mujer,Desaprueba,falta,1.14336
Regiones,Centro,18-34,Mujer,Desaprueba,gestion,1.2709
Regiones,Centro,18-34,Mujer,Desaprueba,gusta,2.32138
Regiones,Centro,18-34,Mujer,Desaprueba,izquierda,1.05048
Regiones,Centro,18-34,Mujer,Desaprueba,llevando,1.2709
Regiones,Centro,18-34,Mujer,Desaprueba,manejando,1.349
Regiones,Centro,18-34,Mujer,Desaprueba,miente,0.80676
Regiones,Centro,18-34,Mujer,Desaprueba,persona,0.80676
Regiones,Centro,18-34,Mujer,Desaprueba,presidente,0.80676
Regiones,Centro,18-34,Mujer,Desaprueba,quiero,1.05048
Regiones,Centro,18-34,Mujer,Desaprueba,reformas,1.349
Regiones,Centro,18-34,Mujer,Desaprueba,voten,1.05048
Regiones,Centro,35-54,Hombre,Aprueba,apoyando,0.70006
Regiones,Centro,35-54,Hombre,Aprueba,apuntado,0.7726
Regiones,Centro,35-54,Hombre,Aprueba,asiendo,1.03006
Regiones,Centro,35-54,Hombre,Aprueba,aumento,0.75653
Regiones,Centro,35-54,Hombre,Aprueba,colocando,0.82686
Regiones,Centro,35-54,Hombre,Aprueba,comparacion,1.77688
Regiones,Centro,35-54,Hombre,Aprueba,conocimiento,1.11492
Regiones,Centro,35-54,Hombre,Aprueba,consecuente,1.0224
Regiones,Centro,35-54,Hombre,Aprueba,contrario,1.0366
Regiones,Centro,35-54,Hombre,Aprueba,credibilidad,1.0366
Regiones,Centro,35-54,Hombre,Aprueba,deberian,0.82686
Regiones,Centro,35-54,Hombre,Aprueba,deja,1.0366
Regiones,Centro,35-54,Hombre,Aprueba,delincuencia,1.56098
Regiones,Centro,35-54,Hombre,Aprueba,diciendo,1.0224
Regiones,Centro,35-54,Hombre,Aprueba,dura,0.70006
Regiones,Centro,35-54,Hombre,Aprueba,echo,1.3079
Regiones,Centro,35-54,Hombre,Aprueba,economia,1.85972
Regiones,Centro,35-54,Hombre,Aprueba,encuestas,0.7726
Regiones,Centro,35-54,Hombre,Aprueba,espera,0.7726
Regiones,Centro,35-54,Hombre,Aprueba,estabilidad,2.17424
Regiones,Centro,35-54,Hombre,Aprueba,estancado,0.9629
Regiones,Centro,35-54,Hombre,Aprueba,fecha,0.9629
Regiones,Centro,35-54,Hombre,Aprueba,finalmente,0.7726
Regiones,Centro,35-54,Hombre,Aprueba,generando,1.03006
Regiones,Centro,35-54,Hombre,Aprueba,gestion,1.99296
Regiones,Centro,35-54,Hombre,Aprueba,gobierno,4.8616600000000005
Regiones,Centro,35-54,Hombre,Aprueba,impulsando,1.0224
Regiones,Centro,35-54,Hombre,Aprueba,laboral,1.8436500000000002
Regiones,Centro,35-54,Hombre,Aprueba,labores,0.64546
Regiones,Centro,35-54,Hombre,Aprueba,levanto,1.03006
Regiones,Centro,35-54,Hombre,Aprueba,llevo,0.9629
Regiones,Centro,35-54,Hombre,Aprueba,malo,0.9629
Regiones,Centro,35-54,Hombre,Aprueba,mano,0.70006
Regiones,Centro,35-54,Hombre,Aprueba,mejorando,0.82686
Regiones,Centro,35-54,Hombre,Aprueba,mezura,1.1005
Regiones,Centro,35-54,Hombre,Aprueba,mire,0.9629
Regiones,Centro,35-54,Hombre,Aprueba,niños,1.13341
Regiones,Centro,35-54,Hombre,Aprueba,nota,1.0366
Regiones,Centro,35-54,Hombre,Aprueba,notado,0.7726
Regiones,Centro,35-54,Hombre,Aprueba,opciones,0.64546
Regiones,Centro,35-54,Hombre,Aprueba,orden,2.1371000000000002
Regiones,Centro,35-54,Hombre,Aprueba,ordenando,0.82686
Regiones,Centro,35-54,Hombre,Aprueba,partido,1.0366
Regiones,Centro,35-54,Hombre,Aprueba,periodo,1.03006
Regiones,Centro,35-54,Hombre,Aprueba,plan,1.0366
Regiones,Centro,35-54,Hombre,Aprueba,pobres,0.70006
Regiones,Centro,35-54,Hombre,Aprueba,politica,1.0224
Regiones,Centro,35-54,Hombre,Aprueba,pòlitico,1.0366
Regiones,Centro,35-54,Hombre,Aprueba,preocupacion,1.13341
Regiones,Centro,35-54,Hombre,Aprueba,preparacion,1.11492
Regiones,Centro,35-54,Hombre,Aprueba,promesas,0.86092
Regiones,Centro,35-54,Hombre,Aprueba,reactivacion,0.7726
Regiones,Centro,35-54,Hombre,Aprueba,recursos,1.03006
Regiones,Centro,35-54,Hombre,Aprueba,salud,0.86092
Regiones,Centro,35-54,Hombre,Aprueba,segundacomo,1.0366
Regiones,Centro,35-54,Hombre,Aprueba,sename,1.13341
Regiones,Centro,35-54,Hombre,Aprueba,suelo,1.03006
Regiones,Centro,35-54,Hombre,Aprueba,tranquilidad,1.1005
Regiones,Centro,35-54,Hombre,Aprueba,transparente,1.0224
Regiones,Centro,35-54,Hombre,Aprueba,tratando,0.86092
Regiones,Centro,35-54,Hombre,Aprueba,ve,0.9629
Regiones,Centro,35-54,Hombre,Aprueba,vi,0.9629
Regiones,Centro,35-54,Hombre,Desaprueba,acotcion,1.0508
Regiones,Centro,35-54,Hombre,Desaprueba,actuar,1.51442
Regiones,Centro,35-54,Hombre,Desaprueba,alcanza,1.4761
Regiones,Centro,35-54,Hombre,Desaprueba,ase,1.03006
Regiones,Centro,35-54,Hombre,Desaprueba,auracania,1.33119
Regiones,Centro,35-54,Hombre,Desaprueba,blanda,1.11094
Regiones,Centro,35-54,Hombre,Desaprueba,comunicacion,0.77673
Regiones,Centro,35-54,Hombre,Desaprueba,cumple,1.35452
Regiones,Centro,35-54,Hombre,Desaprueba,desarrollo,0.7726
Regiones,Centro,35-54,Hombre,Desaprueba,economia,2.2487
Regiones,Centro,35-54,Hombre,Desaprueba,empatia,1.33119
Regiones,Centro,35-54,Hombre,Desaprueba,esquivando,1.11094
Regiones,Centro,35-54,Hombre,Desaprueba,falta,1.33119
Regiones,Centro,35-54,Hombre,Desaprueba,forma,1.51442
Regiones,Centro,35-54,Hombre,Desaprueba,gestion,1.33119
Regiones,Centro,35-54,Hombre,Desaprueba,gobierno,2.4646
Regiones,Centro,35-54,Hombre,Desaprueba,gusta,1.0508
Regiones,Centro,35-54,Hombre,Desaprueba,harian,1.37273
Regiones,Centro,35-54,Hombre,Desaprueba,improvisacion,1.51442
Regiones,Centro,35-54,Hombre,Desaprueba,interesa,1.0508
Regiones,Centro,35-54,Hombre,Desaprueba,intereses,1.0508
Regiones,Centro,35-54,Hombre,Desaprueba,laboral,0.7726
Regiones,Centro,35-54,Hombre,Desaprueba,leyes,1.33119
Regiones,Centro,35-54,Hombre,Desaprueba,mala,1.33119
Regiones,Centro,35-54,Hombre,Desaprueba,manejo,1.13341
Regiones,Centro,35-54,Hombre,Desaprueba,mano,1.11094
Regiones,Centro,35-54,Hombre,Desaprueba,marcha,1.03006
Regiones,Centro,35-54,Hombre,Desaprueba,meses,1.13341
Regiones,Centro,35-54,Hombre,Desaprueba,minimo,1.51442
Regiones,Centro,35-54,Hombre,Desaprueba,mpor,1.0508
Regiones,Centro,35-54,Hombre,Desaprueba,pense,1.37273
Regiones,Centro,35-54,Hombre,Desaprueba,plata,1.4761
Regiones,Centro,35-54,Hombre,Desaprueba,pobreza,1.33119
Regiones,Centro,35-54,Hombre,Desaprueba,politica,1.11094
Regiones,Centro,35-54,Hombre,Desaprueba,politticas,0.7726
Regiones,Centro,35-54,Hombre,Desaprueba,populista,1.11094
Regiones,Centro,35-54,Hombre,Desaprueba,preparado,1.03006
Regiones,Centro,35-54,Hombre,Desaprueba,presidente,2.08086
Regiones,Centro,35-54,Hombre,Desaprueba,principal,1.51442
Regiones,Centro,35-54,Hombre,Desaprueba,propbando,1.03006
Regiones,Centro,35-54,Hombre,Desaprueba,proyecto,0.77673
Regiones,Centro,35-54,Hombre,Desaprueba,quedar,1.11094
Regiones,Centro,35-54,Hombre,Desaprueba,ramas,1.11094
Regiones,Centro,35-54,Hombre,Desaprueba,salario,1.51442
Regiones,Centro,35-54,Hombre,Desaprueba,seguir,1.33119
Regiones,Centro,35-54,Hombre,Desaprueba,sentido,0.77673
Regiones,Centro,35-54,Hombre,Desaprueba,solucionarlos,1.51442
Regiones,Centro,35-54,Hombre,Desaprueba,tine,1.0508
Regiones,Centro,35-54,Hombre,Desaprueba,vandalismo,1.33119
Regiones,Centro,35-54,Mujer,Aprueba,abordado,0.68498
Regiones,Centro,35-54,Mujer,Aprueba,ambiental,1.61199
Regiones,Centro,35-54,Mujer,Aprueba,area,1.61199
Regiones,Centro,35-54,Mujer,Aprueba,asunto,1.1786
Regiones,Centro,35-54,Mujer,Aprueba,bandalismo,1.1786
Regiones,Centro,35-54,Mujer,Aprueba,biuenos,1.1786
Regiones,Centro,35-54,Mujer,Aprueba,cambio,2.79059
Regiones,Centro,35-54,Mujer,Aprueba,cansados,1.61199
Regiones,Centro,35-54,Mujer,Aprueba,control,1.61199
Regiones,Centro,35-54,Mujer,Aprueba,directa,0.68498
Regiones,Centro,35-54,Mujer,Aprueba,economia,2.05692
Regiones,Centro,35-54,Mujer,Aprueba,empleo,0.63303
Regiones,Centro,35-54,Mujer,Aprueba,estabilidad,1.1786
Regiones,Centro,35-54,Mujer,Aprueba,forma,0.68498
Regiones,Centro,35-54,Mujer,Aprueba,gobierno,0.63303
Regiones,Centro,35-54,Mujer,Aprueba,harto,1.61199
Regiones,Centro,35-54,Mujer,Aprueba,inmigracion,1.1147
Regiones,Centro,35-54,Mujer,Aprueba,llegar,0.98532
Regiones,Centro,35-54,Mujer,Aprueba,ministerios,0.63303
Regiones,Centro,35-54,Mujer,Aprueba,ordenar,0.63303
Regiones,Centro,35-54,Mujer,Aprueba,policial,1.61199
Regiones,Centro,35-54,Mujer,Aprueba,politica,1.61199
Regiones,Centro,35-54,Mujer,Aprueba,porquer,1.1786
Regiones,Centro,35-54,Mujer,Aprueba,presente,0.68498
Regiones,Centro,35-54,Mujer,Aprueba,publicas,1.61199
Regiones,Centro,35-54,Mujer,Aprueba,quiero,1.1573
Regiones,Centro,35-54,Mujer,Aprueba,relacion,1.61199
Regiones,Centro,35-54,Mujer,Aprueba,sistema,0.63303
Regiones,Centro,35-54,Mujer,Aprueba,supone,1.61199
Regiones,Centro,35-54,Mujer,Aprueba,vienen,1.61199
Regiones,Centro,35-54,Mujer,Aprueba,visto,1.61199
Regiones,Centro,35-54,Mujer,Desaprueba,adultos,0.74293
Regiones,Centro,35-54,Mujer,Desaprueba,aoyo,0.98532
Regiones,Centro,35-54,Mujer,Desaprueba,areas,0.82429
Regiones,Centro,35-54,Mujer,Desaprueba,atràs,1.1786
Regiones,Centro,35-54,Mujer,Desaprueba,basura,1.06267
Regiones,Centro,35-54,Mujer,Desaprueba,bolsillos,1.1786
Regiones,Centro,35-54,Mujer,Desaprueba,cambio,0.74293
Regiones,Centro,35-54,Mujer,Desaprueba,claras,0.98532
Regiones,Centro,35-54,Mujer,Desaprueba,clase,0.98532
Regiones,Centro,35-54,Mujer,Desaprueba,concuerdo,1.25106
Regiones,Centro,35-54,Mujer,Desaprueba,constante,0.98532
Regiones,Centro,35-54,Mujer,Desaprueba,contradicciones,0.82429
Regiones,Centro,35-54,Mujer,Desaprueba,cree,0.74293
Regiones,Centro,35-54,Mujer,Desaprueba,deberìa,0.74293
Regiones,Centro,35-54,Mujer,Desaprueba,definiciones,0.82429
Regiones,Centro,35-54,Mujer,Desaprueba,desarrollo,0.98532
Regiones,Centro,35-54,Mujer,Desaprueba,economia,0.74293
Regiones,Centro,35-54,Mujer,Desaprueba,empleo,1.1786
Regiones,Centro,35-54,Mujer,Desaprueba,falta,2.79493
Regiones,Centro,35-54,Mujer,Desaprueba,fondo,0.82429
Regiones,Centro,35-54,Mujer,Desaprueba,jubilacion,0.74293
Regiones,Centro,35-54,Mujer,Desaprueba,laverdaesquefaltamassolidarizar,0.74293
Regiones,Centro,35-54,Mujer,Desaprueba,liderazgo,0.98532
Regiones,Centro,35-54,Mujer,Desaprueba,llenandole,1.1786
Regiones,Centro,35-54,Mujer,Desaprueba,mayores,0.74293
Regiones,Centro,35-54,Mujer,Desaprueba,media,0.98532
Regiones,Centro,35-54,Mujer,Desaprueba,mejorar,0.74293
Regiones,Centro,35-54,Mujer,Desaprueba,oportunidades,1.1786
Regiones,Centro,35-54,Mujer,Desaprueba,parecen,1.78749
Regiones,Centro,35-54,Mujer,Desaprueba,plata,0.74293
Regiones,Centro,35-54,Mujer,Desaprueba,politica,4.0238700000000005
Regiones,Centro,35-54,Mujer,Desaprueba,problema,0.82429
Regiones,Centro,35-54,Mujer,Desaprueba,proyecto,1.25106
Regiones,Centro,35-54,Mujer,Desaprueba,quitaron,1.06267
Regiones,Centro,35-54,Mujer,Desaprueba,reactivos,0.82429
Regiones,Centro,35-54,Mujer,Desaprueba,ricos,1.1786
Regiones,Centro,35-54,Mujer,Desaprueba,seguir,1.1786
Regiones,Centro,35-54,Mujer,Desaprueba,siento,1.1786
Regiones,Centro,35-54,Mujer,Desaprueba,sistemas,0.74293
Regiones,Centro,35-54,Mujer,Desaprueba,solucionarlos,0.82429
Regiones,Centro,35-54,Mujer,Desaprueba,subsidio,1.06267
Regiones,Centro,35-54,Mujer,Desaprueba,ultimamente,1.06267
Regiones,Centro,55 o+,Hombre,Aprueba,apoyo,1.50822
Regiones,Centro,55 o+,Hombre,Aprueba,aprueba,1.53516
Regiones,Centro,55 o+,Hombre,Aprueba,cambio,1.12035
Regiones,Centro,55 o+,Hombre,Aprueba,capacitada,1.16576
Regiones,Centro,55 o+,Hombre,Aprueba,clase,1.50822
Regiones,Centro,55 o+,Hombre,Aprueba,compromiso,1.16576
Regiones,Centro,55 o+,Hombre,Aprueba,corregir,1.12035
Regiones,Centro,55 o+,Hombre,Aprueba,dejo,1.0366
Regiones,Centro,55 o+,Hombre,Aprueba,delincuencia,1.12035
Regiones,Centro,55 o+,Hombre,Aprueba,endurecer,1.12035
Regiones,Centro,55 o+,Hombre,Aprueba,especifico,1.12035
Regiones,Centro,55 o+,Hombre,Aprueba,falta,1.12035
Regiones,Centro,55 o+,Hombre,Aprueba,justicia,1.12035
Regiones,Centro,55 o+,Hombre,Aprueba,llevan,1.53516
Regiones,Centro,55 o+,Hombre,Aprueba,media,1.50822
Regiones,Centro,55 o+,Hombre,Aprueba,mejorar,1.0366
Regiones,Centro,55 o+,Hombre,Aprueba,penas,1.12035
Regiones,Centro,55 o+,Hombre,Aprueba,persona,1.16576
Regiones,Centro,55 o+,Hombre,Aprueba,presidente,1.53516
Regiones,Centro,55 o+,Hombre,Aprueba,reformas,1.0366
Regiones,Centro,55 o+,Hombre,Aprueba,respetarlos,1.53516
Regiones,Centro,55 o+,Hombre,Aprueba,sacar,1.16576
Regiones,Centro,55 o+,Hombre,Aprueba,señora,1.0366
Regiones,Centro,55 o+,Hombre,Aprueba,situacion,1.0366
Regiones,Centro,55 o+,Hombre,Aprueba,tratando,1.0366
Regiones,Centro,55 o+,Hombre,Aprueba,tributaria,1.0366
Regiones,Centro,55 o+,Hombre,Aprueba,veo,1.16576
Regiones,Centro,55 o+,Hombre,Aprueba,verda,1.0366
Regiones,Centro,55 o+,Hombre,Desaprueba,35,1.59854
Regiones,Centro,55 o+,Hombre,Desaprueba,afp,1.43689
Regiones,Centro,55 o+,Hombre,Desaprueba,apoyo,1.46208
Regiones,Centro,55 o+,Hombre,Desaprueba,aprueba,1.59854
Regiones,Centro,55 o+,Hombre,Desaprueba,asaltos,1.43689
Regiones,Centro,55 o+,Hombre,Desaprueba,bacantes,1.59854
Regiones,Centro,55 o+,Hombre,Desaprueba,capaces,1.12636
Regiones,Centro,55 o+,Hombre,Desaprueba,caro,1.42
Regiones,Centro,55 o+,Hombre,Desaprueba,cerrando,1.46208
Regiones,Centro,55 o+,Hombre,Desaprueba,comprometidas,1.12636
Regiones,Centro,55 o+,Hombre,Desaprueba,compromisos,1.3916
Regiones,Centro,55 o+,Hombre,Desaprueba,concreta,1.59854
Regiones,Centro,55 o+,Hombre,Desaprueba,culpa,1.3774
Regiones,Centro,55 o+,Hombre,Desaprueba,cumplido,1.42
Regiones,Centro,55 o+,Hombre,Desaprueba,delincuencia,1.3774
Regiones,Centro,55 o+,Hombre,Desaprueba,desicion,1.59854
Regiones,Centro,55 o+,Hombre,Desaprueba,dinero,1.3348
Regiones,Centro,55 o+,Hombre,Desaprueba,director,3.19708
Regiones,Centro,55 o+,Hombre,Desaprueba,echo,1.09707
Regiones,Centro,55 o+,Hombre,Desaprueba,economia,1.42
Regiones,Centro,55 o+,Hombre,Desaprueba,ejecutar,1.3916
Regiones,Centro,55 o+,Hombre,Desaprueba,empleo,1.43689
Regiones,Centro,55 o+,Hombre,Desaprueba,empresas,2.5884400000000003
Regiones,Centro,55 o+,Hombre,Desaprueba,escuelas,1.43689
Regiones,Centro,55 o+,Hombre,Desaprueba,falta,1.3348
Regiones,Centro,55 o+,Hombre,Desaprueba,firma,1.59854
Regiones,Centro,55 o+,Hombre,Desaprueba,gobierno,2.5037599999999998
Regiones,Centro,55 o+,Hombre,Desaprueba,hechos,1.3774
Regiones,Centro,55 o+,Hombre,Desaprueba,ido,1.46208
Regiones,Centro,55 o+,Hombre,Desaprueba,inconsistencia,1.12636
Regiones,Centro,55 o+,Hombre,Desaprueba,interes,1.46208
Regiones,Centro,55 o+,Hombre,Desaprueba,malo,1.42
Regiones,Centro,55 o+,Hombre,Desaprueba,manejado,1.12636
Regiones,Centro,55 o+,Hombre,Desaprueba,manifiestan,1.43689
Regiones,Centro,55 o+,Hombre,Desaprueba,mejorar,1.46208
Regiones,Centro,55 o+,Hombre,Desaprueba,mentira,1.09707
Regiones,Centro,55 o+,Hombre,Desaprueba,minimo,1.46208
Regiones,Centro,55 o+,Hombre,Desaprueba,noi,1.43689
Regiones,Centro,55 o+,Hombre,Desaprueba,palabras,1.3774
Regiones,Centro,55 o+,Hombre,Desaprueba,pasa,1.59854
Regiones,Centro,55 o+,Hombre,Desaprueba,pega,1.46208
Regiones,Centro,55 o+,Hombre,Desaprueba,plata,1.3348
Regiones,Centro,55 o+,Hombre,Desaprueba,politica,1.59854
Regiones,Centro,55 o+,Hombre,Desaprueba,portonazos,1.43689
Regiones,Centro,55 o+,Hombre,Desaprueba,posterga,2.7832
Regiones,Centro,55 o+,Hombre,Desaprueba,problema,1.43689
Regiones,Centro,55 o+,Hombre,Desaprueba,problemas,1.43689
Regiones,Centro,55 o+,Hombre,Desaprueba,promesas,2.47447
Regiones,Centro,55 o+,Hombre,Desaprueba,propuesto,1.09707
Regiones,Centro,55 o+,Hombre,Desaprueba,puchuncavi,1.12636
Regiones,Centro,55 o+,Hombre,Desaprueba,puestos,3.19708
Regiones,Centro,55 o+,Hombre,Desaprueba,quintero,1.12636
Regiones,Centro,55 o+,Hombre,Desaprueba,region,1.59854
Regiones,Centro,55 o+,Hombre,Desaprueba,robos,1.43689
Regiones,Centro,55 o+,Hombre,Desaprueba,serrada,1.59854
Regiones,Centro,55 o+,Hombre,Desaprueba,sistema,1.42
Regiones,Centro,55 o+,Hombre,Desaprueba,solucion,1.43689
Regiones,Centro,55 o+,Hombre,Desaprueba,subdirectores,1.59854
Regiones,Centro,55 o+,Hombre,Desaprueba,sueldos,1.46208
Regiones,Centro,55 o+,Hombre,Desaprueba,tomar,1.59854
Regiones,Centro,55 o+,Hombre,Desaprueba,violencia,1.43689
Regiones,Centro,55 o+,Mujer,Aprueba,apruebo,1.18892
Regiones,Centro,55 o+,Mujer,Aprueba,baja,1.3206
Regiones,Centro,55 o+,Mujer,Aprueba,centro,1.18892
Regiones,Centro,55 o+,Mujer,Aprueba,chilenos,1.78654
Regiones,Centro,55 o+,Mujer,Aprueba,comienzo,1.92942
Regiones,Centro,55 o+,Mujer,Aprueba,economia,1.3206
Regiones,Centro,55 o+,Mujer,Aprueba,enserio,1.92942
Regiones,Centro,55 o+,Mujer,Aprueba,extremista,1.18892
Regiones,Centro,55 o+,Mujer,Aprueba,inflacion,1.3206
Regiones,Centro,55 o+,Mujer,Aprueba,inmigracion,1.19528
Regiones,Centro,55 o+,Mujer,Aprueba,marchando,1.3206
Regiones,Centro,55 o+,Mujer,Aprueba,ministro,1.92942
Regiones,Centro,55 o+,Mujer,Aprueba,persona,1.18892
Regiones,Centro,55 o+,Mujer,Aprueba,piensa,1.78654
Regiones,Centro,55 o+,Mujer,Aprueba,politica,1.18892
Regiones,Centro,55 o+,Mujer,Aprueba,sectores,1.78654
Regiones,Centro,55 o+,Mujer,Aprueba,seguridad,1.19528
Regiones,Centro,55 o+,Mujer,Aprueba,termino,1.18892
Regiones,Centro,55 o+,Mujer,Aprueba,tomo,1.92942
Regiones,Centro,55 o+,Mujer,Aprueba,tratando,1.92942
Regiones,Centro,55 o+,Mujer,Desaprueba,asesores,1.26278
Regiones,Centro,55 o+,Mujer,Desaprueba,considero,1.46845
Regiones,Centro,55 o+,Mujer,Desaprueba,delincuencia,1.27364
Regiones,Centro,55 o+,Mujer,Desaprueba,desastroza,1.46845
Regiones,Centro,55 o+,Mujer,Desaprueba,directores,1.46845
Regiones,Centro,55 o+,Mujer,Desaprueba,disminuir,1.27364
Regiones,Centro,55 o+,Mujer,Desaprueba,elegido,1.26278
Regiones,Centro,55 o+,Mujer,Desaprueba,empleo,1.48149
Regiones,Centro,55 o+,Mujer,Desaprueba,formulado,1.46845
Regiones,Centro,55 o+,Mujer,Desaprueba,gestion,1.46845
Regiones,Centro,55 o+,Mujer,Desaprueba,gobierno,1.46845
Regiones,Centro,55 o+,Mujer,Desaprueba,haga,1.27364
Regiones,Centro,55 o+,Mujer,Desaprueba,importancia,1.27364
Regiones,Centro,55 o+,Mujer,Desaprueba,iniciativas,1.46845
Regiones,Centro,55 o+,Mujer,Desaprueba,mandos,1.26278
Regiones,Centro,55 o+,Mujer,Desaprueba,medios,1.26278
Regiones,Centro,55 o+,Mujer,Desaprueba,nombrado,1.46845
Regiones,Centro,55 o+,Mujer,Desaprueba,ojala,1.27364
Regiones,Centro,55 o+,Mujer,Desaprueba,principal,1.27364
Regiones,Centro,55 o+,Mujer,Desaprueba,realidad,1.27364
Regiones,Centro,55 o+,Mujer,Desaprueba,ricos,1.17203
Regiones,Centro,55 o+,Mujer,Desaprueba,salud,1.27364
Regiones,Centro,55 o+,Mujer,Desaprueba,servicios,1.46845
Regiones,Centro,55 o+,Mujer,Desaprueba,ve,1.17203
